order_item_id,order_id,product_id,quantity,unit_price,discount,sales_amount
628,308,167,4,1359.25,0.27,3969.01
629,3363,900,4,1780.35,0.12,6266.83
630,3984,954,1,1330.31,0.07,1237.19
631,2044,468,4,633.74,0.29,1799.82
632,8236,65,2,1229.85,0.26,1820.18
633,1988,723,3,1562.09,0.05,4451.96
634,1137,844,4,627.68,0.17,2083.9
635,8052,205,5,147.88,0.1,665.46
636,4432,678,5,1088.16,0.05,5168.76
637,1772,915,3,1480.72,0.15,3775.84
638,7419,483,4,718.23,0.01,2844.19
639,5140,902,3,1568.47,0.29,3340.84
640,8276,60,2,76.41,0.1,137.54
641,3228,907,4,423.98,0.06,1594.16
642,3807,236,5,803.52,0.07,3736.37
643,951,464,3,840.74,0.14,2169.11
644,314,446,4,1305.77,0.05,4961.93
645,2809,684,4,760.04,0.14,2614.54
646,9907,901,5,1087.7,0.07,5057.8
647,436,982,4,1512.27,0.0,6049.08
648,935,602,1,137.04,0.17,113.74
649,6626,963,5,127.12,0.17,527.55
650,4627,357,2,49.82,0.28,71.74
651,5617,398,1,1385.77,0.01,1371.91
652,6144,212,4,321.61,0.0,1286.44
653,6091,998,1,148.87,0.03,144.4
654,989,833,1,318.89,0.27,232.79
655,4488,975,5,599.72,0.29,2129.01
656,7959,796,3,1978.71,0.25,4452.1
657,6177,424,2,1291.4,0.16,2169.55
658,6485,564,2,384.21,0.14,660.84
659,3758,84,1,1673.25,0.21,1321.87
660,2735,90,1,1987.37,0.09,1808.51
661,1082,857,2,944.74,0.22,1473.79
662,1251,892,5,924.84,0.09,4208.02
663,8993,834,4,1174.32,0.05,4462.42
664,4492,104,2,364.14,0.05,691.87
665,6945,668,4,1687.02,0.12,5938.31
666,12,760,4,1493.6,0.19,4839.26
667,7792,536,1,156.53,0.07,145.57
668,6447,781,3,1967.23,0.26,4367.25
669,7963,194,5,1178.12,0.21,4653.57
670,1751,729,1,71.65,0.29,50.87
671,4010,900,3,1780.35,0.07,4967.18
672,1801,609,5,488.56,0.09,2222.95
673,2965,492,3,1980.35,0.25,4455.79
674,5916,263,3,794.69,0.04,2288.71
675,2690,626,1,1057.74,0.19,856.77
676,2336,584,5,1574.66,0.16,6613.57
677,9662,121,4,1579.24,0.09,5748.43
678,2198,579,2,1520.75,0.15,2585.28
679,7883,775,5,482.4,0.16,2026.08
680,9466,904,2,1394.05,0.23,2146.84
681,1008,341,4,297.08,0.03,1152.67
682,6384,837,1,70.41,0.27,51.4
683,7733,244,3,1402.31,0.24,3197.27
684,5140,340,5,1079.25,0.29,3831.34
685,3361,637,4,261.64,0.09,952.37
686,813,746,5,333.1,0.01,1648.85
687,4018,274,3,1038.09,0.15,2647.13
688,6938,339,4,1845.15,0.16,6199.7
689,7639,4,1,1969.88,0.06,1851.69
690,7411,181,2,1280.45,0.18,2099.94
691,6801,756,2,494.74,0.28,712.43
692,3656,71,2,466.78,0.14,802.86
693,7923,892,1,924.84,0.16,776.87
694,5191,519,5,1856.1,0.28,6681.96
695,7876,209,1,1391.78,0.21,1099.51
696,3979,402,2,735.51,0.12,1294.5
697,5266,85,3,475.32,0.06,1340.4
698,9334,720,4,763.33,0.11,2717.45
699,597,683,3,1587.27,0.07,4428.48
700,5342,624,2,1686.37,0.16,2833.1
701,5332,817,2,135.87,0.29,192.94
702,2238,394,2,1509.11,0.1,2716.4
703,543,297,2,819.57,0.23,1262.14
704,9338,3,5,1530.48,0.12,6734.11
705,8728,965,3,1917.79,0.01,5695.84
706,2865,246,1,997.96,0.17,828.31
707,2979,85,3,475.32,0.12,1254.84
708,8088,993,4,1400.41,0.19,4537.33
709,6413,643,2,1164.6,0.11,2072.99
710,3000,970,4,1795.26,0.28,5170.35
711,2334,782,3,447.56,0.06,1262.12
712,474,919,2,564.99,0.23,870.08
713,9595,955,3,775.88,0.23,1792.28
714,4246,29,5,992.22,0.29,3522.38
715,2041,307,2,798.69,0.03,1549.46
716,3493,975,2,599.72,0.19,971.55
717,8808,430,1,887.56,0.02,869.81
718,3380,887,1,1105.83,0.09,1006.31
719,4724,517,3,964.84,0.18,2373.51
720,7160,401,2,263.16,0.0,526.32
721,5635,514,4,1568.87,0.05,5961.71
722,365,138,2,1957.5,0.12,3445.2
723,5929,272,4,332.47,0.25,997.41
724,8067,467,4,1511.93,0.16,5080.08
725,7557,135,1,1040.03,0.05,988.03
726,6420,586,2,1071.92,0.1,1929.46
727,8459,102,2,1848.69,0.22,2883.96
728,8033,822,2,1374.74,0.07,2557.02
729,9864,933,4,1546.44,0.27,4515.6
730,3365,92,4,1986.61,0.04,7628.58
731,8876,17,4,622.93,0.26,1843.87
732,8399,233,2,678.34,0.04,1302.41
733,1315,238,3,991.25,0.13,2587.16
734,5076,315,1,1077.59,0.14,926.73
735,5017,392,5,1268.28,0.22,4946.29
736,6864,277,2,1744.63,0.2,2791.41
737,5639,29,1,992.22,0.01,982.3
738,1546,130,5,1260.88,0.14,5421.78
739,5209,295,4,1058.56,0.29,3006.31
740,9999,436,5,1664.19,0.21,6573.55
741,8909,657,3,1729.94,0.03,5034.13
742,3821,61,4,1096.66,0.27,3202.25
743,8906,238,4,991.25,0.09,3608.15
744,2679,50,4,151.71,0.24,461.2
745,2172,382,1,284.44,0.1,256.0
746,7775,822,2,1374.74,0.02,2694.49
747,7069,88,3,1705.34,0.06,4809.06
748,5801,559,4,1926.84,0.28,5549.3
749,1181,749,2,1776.97,0.03,3447.32
750,6287,673,3,1147.84,0.17,2858.12
751,1260,907,4,423.98,0.29,1204.1
752,6745,472,2,1556.61,0.05,2957.56
753,6913,510,4,177.53,0.03,688.82
754,3635,463,5,45.13,0.14,194.06
755,3574,716,5,1955.6,0.23,7529.06
756,6604,91,4,922.95,0.14,3174.95
757,2553,380,4,665.22,0.17,2208.53
758,7269,61,2,1096.66,0.25,1644.99
759,7778,161,5,326.75,0.25,1225.31
760,6325,14,5,123.7,0.12,544.28
761,7263,385,4,1266.07,0.18,4152.71
762,3602,719,1,251.55,0.01,249.03
763,4146,53,4,1687.32,0.11,6006.86
764,8199,722,1,1165.92,0.15,991.03
765,6535,265,3,1395.9,0.22,3266.41
766,8785,37,4,1046.38,0.28,3013.57
767,1293,910,4,1610.69,0.19,5218.64
768,8019,531,4,978.55,0.0,3914.2
769,2654,715,2,408.89,0.1,736.0
770,4983,424,4,1291.4,0.24,3925.86
771,29,353,5,1830.0,0.15,7777.5
772,4561,589,2,1613.93,0.17,2679.12
773,3106,906,3,1266.28,0.19,3077.06
774,3450,283,3,1566.55,0.16,3947.71
775,4836,765,1,1163.1,0.1,1046.79
776,596,726,2,762.51,0.26,1128.51
777,2142,942,4,1902.75,0.15,6469.35
778,3455,381,2,843.26,0.27,1231.16
779,8567,125,3,1070.73,0.16,2698.24
780,7482,884,5,1335.27,0.03,6476.06
781,2034,792,5,563.83,0.24,2142.55
782,8868,839,3,164.35,0.29,350.07
783,548,947,3,435.72,0.14,1124.16
784,9261,718,2,1664.28,0.23,2562.99
785,5259,305,1,1443.73,0.06,1357.11
786,8379,505,4,1696.05,0.14,5834.41
787,3458,768,5,764.43,0.23,2943.06
788,8503,629,3,1241.94,0.02,3651.3
789,1561,636,3,354.89,0.05,1011.44
790,6941,56,4,1881.6,0.19,6096.38
791,7703,288,5,1849.32,0.25,6934.95
792,949,355,5,1326.98,0.24,5042.52
793,5690,627,4,579.91,0.3,1623.75
794,8988,666,1,26.84,0.22,20.94
795,5281,16,1,89.69,0.06,84.31
796,65,602,3,137.04,0.01,407.01
797,8002,986,5,1729.67,0.23,6659.23
798,5431,930,3,1610.97,0.06,4542.94
799,5619,884,4,1335.27,0.07,4967.2
800,4439,334,4,1551.72,0.29,4406.88
801,1497,548,3,828.82,0.12,2188.08
802,7560,798,1,1545.23,0.13,1344.35
803,3662,84,1,1673.25,0.2,1338.6
804,8712,352,4,593.03,0.23,1826.53
805,5755,312,5,623.05,0.24,2367.59
806,9005,785,2,227.88,0.17,378.28
807,9535,824,4,270.57,0.14,930.76
808,2443,624,5,1686.37,0.0,8431.85
809,8123,602,3,137.04,0.13,357.67
810,1452,877,2,1126.89,0.21,1780.49
811,574,291,2,1924.22,0.08,3540.56
812,196,127,4,471.07,0.16,1582.8
813,3731,317,1,1881.79,0.21,1486.61
814,1667,746,5,333.1,0.09,1515.61
815,1606,595,3,166.43,0.03,484.31
816,2880,914,2,358.78,0.25,538.17
817,7420,573,1,488.47,0.05,464.05
818,4998,738,4,335.08,0.28,965.03
819,6328,370,1,1613.82,0.05,1533.13
820,3330,107,1,1211.96,0.07,1127.12
821,1941,820,1,1592.7,0.03,1544.92
822,8687,715,1,408.89,0.22,318.93
823,4504,348,4,1630.64,0.28,4696.24
824,44,810,2,970.69,0.14,1669.59
825,593,68,3,877.58,0.3,1842.92
826,7054,409,1,583.03,0.03,565.54
827,8302,428,3,1740.34,0.15,4437.87
828,9146,309,1,1664.41,0.21,1314.88
829,6435,879,2,472.41,0.13,821.99
830,1527,916,3,1805.92,0.03,5255.23
831,4669,423,1,1725.18,0.08,1587.17
832,7975,71,4,466.78,0.27,1363.0
833,9381,951,5,1472.67,0.18,6037.95
834,3828,294,2,1839.22,0.11,3273.81
835,1159,545,3,1300.22,0.11,3471.59
836,2246,817,4,135.87,0.08,500.0
837,153,480,2,955.54,0.29,1356.87
838,8775,728,5,1248.54,0.12,5493.58
839,2996,638,3,766.06,0.21,1815.56
840,6416,156,3,818.15,0.11,2184.46
841,1570,699,3,1968.52,0.09,5374.06
842,8825,542,5,1767.67,0.05,8396.43
843,1052,481,4,1457.08,0.12,5128.92
844,2597,696,3,1098.41,0.11,2932.75
845,1840,344,4,1042.08,0.21,3292.97
846,3066,85,5,475.32,0.24,1806.22
847,805,796,1,1978.71,0.29,1404.88
848,9938,681,2,825.11,0.17,1369.68
849,6620,866,3,207.96,0.07,580.21
850,7657,268,5,1411.3,0.27,5151.24
851,1954,29,4,992.22,0.06,3730.75
852,7544,381,4,843.26,0.21,2664.7
853,7584,741,3,1292.17,0.04,3721.45
854,7409,549,2,1076.27,0.22,1678.98
855,2444,608,3,36.4,0.07,101.56
856,9783,451,1,1017.09,0.03,986.58
857,6810,872,2,453.03,0.17,752.03
858,1054,391,4,56.87,0.24,172.88
859,7178,797,3,191.3,0.05,545.21
860,7977,782,2,447.56,0.27,653.44
861,9962,701,4,1437.92,0.0,5751.68
862,6569,710,4,61.32,0.29,174.15
863,5952,162,2,715.28,0.29,1015.7
864,3095,350,1,379.53,0.19,307.42
865,8933,112,5,21.41,0.08,98.49
866,4919,889,4,681.53,0.14,2344.46
867,2234,375,4,542.78,0.11,1932.3
868,1997,86,1,1588.54,0.17,1318.49
869,5318,520,4,1449.82,0.19,4697.42
870,6496,669,5,818.01,0.16,3435.64
871,2148,428,2,1740.34,0.3,2436.48
872,1930,498,3,1915.03,0.17,4768.42
873,4123,579,3,1520.75,0.12,4014.78
874,7305,907,5,423.98,0.14,1823.11
875,5199,251,1,792.34,0.14,681.41
876,8593,45,1,1925.37,0.1,1732.83
877,8719,49,5,203.78,0.23,784.55
878,1592,814,2,924.34,0.17,1534.4
879,8548,816,1,1650.74,0.29,1172.03
880,3397,491,3,1040.67,0.23,2403.95
881,7780,898,2,948.76,0.23,1461.09
882,5610,640,4,493.74,0.27,1441.72
883,7980,28,3,739.01,0.24,1684.94
884,4723,956,2,1648.42,0.27,2406.69
885,7483,824,4,270.57,0.04,1038.99
886,6503,457,4,159.03,0.18,521.62
887,9166,872,2,453.03,0.14,779.21
888,6789,241,1,1463.85,0.23,1127.16
889,62,644,3,1385.41,0.07,3865.29
890,4595,505,3,1696.05,0.07,4731.98
891,4990,488,4,1477.27,0.16,4963.63
892,8571,135,4,1040.03,0.03,4035.32
893,1643,63,3,1845.39,0.13,4816.47
894,6540,258,5,1192.23,0.08,5484.26
895,7117,442,4,1403.31,0.23,4322.19
896,4533,803,2,83.19,0.21,131.44
897,142,758,5,1994.52,0.08,9174.79
898,7275,737,1,196.92,0.1,177.23
899,6218,753,3,1625.73,0.07,4535.79
900,7712,705,4,1077.42,0.27,3146.07
901,5429,235,5,790.72,0.09,3597.78
902,1529,182,3,144.68,0.09,394.98
903,1773,515,2,1818.69,0.22,2837.16
904,1146,75,2,1322.4,0.1,2380.32
905,1298,621,3,1978.67,0.17,4926.89
906,6631,147,1,1168.34,0.27,852.89
907,6609,400,4,1087.07,0.06,4087.38
908,566,862,3,1328.07,0.17,3306.89
909,8188,747,1,367.54,0.05,349.16
910,7296,712,4,56.33,0.18,184.76
911,1060,643,4,1164.6,0.29,3307.46
912,4306,548,3,828.82,0.04,2387.0
913,2083,2,1,895.82,0.18,734.57
914,2279,979,1,1026.26,0.2,821.01
915,9376,616,5,1045.35,0.11,4651.81
916,3480,633,3,845.03,0.05,2408.34
917,3747,822,1,1374.74,0.12,1209.77
918,5720,884,5,1335.27,0.05,6342.53
919,8182,921,2,263.2,0.25,394.8
920,550,53,4,1687.32,0.07,6276.83
921,7796,56,4,1881.6,0.11,6698.5
922,3621,44,2,1117.71,0.15,1900.11
923,8972,721,1,329.95,0.01,326.65
924,7732,885,5,52.59,0.29,186.69
925,6395,221,2,1052.8,0.14,1810.82
926,1747,432,3,1674.44,0.0,5023.32
927,6289,634,3,1614.69,0.16,4069.02
928,2564,779,5,558.83,0.3,1955.9
929,24,92,3,1986.61,0.01,5900.23
930,6732,761,3,1048.63,0.06,2957.14
931,7012,113,5,1029.91,0.04,4943.57
932,6246,358,1,1299.56,0.03,1260.57
933,4204,385,2,1266.07,0.14,2177.64
934,1129,213,4,960.01,0.16,3225.63
935,3736,16,2,89.69,0.07,166.82
936,5856,683,2,1587.27,0.18,2603.12
937,7648,747,3,367.54,0.15,937.23
938,6394,147,1,1168.34,0.01,1156.66
939,451,535,5,676.4,0.05,3212.9
940,4165,875,2,1690.39,0.04,3245.55
941,4649,823,3,1077.64,0.08,2974.29
942,8043,294,3,1839.22,0.16,4634.83
943,3549,867,5,1110.2,0.23,4274.27
944,4270,879,5,472.41,0.29,1677.06
945,3493,663,4,1117.8,0.04,4292.35
946,9638,870,1,330.12,0.04,316.92
947,1458,857,4,944.74,0.24,2872.01
948,4732,983,3,521.63,0.06,1471.0
949,9471,960,4,269.83,0.28,777.11
950,5736,766,2,452.6,0.13,787.52
951,6188,660,4,257.59,0.14,886.11
952,2401,922,4,993.35,0.26,2940.32
953,1870,670,2,799.37,0.18,1310.97
954,3836,85,2,475.32,0.29,674.95
955,9806,903,3,1568.94,0.25,3530.11
956,8609,245,2,1606.01,0.05,3051.42
957,4715,680,1,1135.87,0.29,806.47
958,2106,867,2,1110.2,0.23,1709.71
959,9853,722,3,1165.92,0.17,2903.14
960,6833,240,2,1176.51,0.2,1882.42
961,8774,172,4,503.8,0.16,1692.77
962,5631,216,4,1014.0,0.08,3731.52
963,2159,403,1,1508.85,0.11,1342.88
964,9943,768,1,764.43,0.05,726.21
965,1801,261,4,1391.71,0.3,3896.79
966,7868,260,5,630.87,0.01,3122.81
967,9592,983,5,521.63,0.21,2060.44
968,7602,314,5,1595.02,0.21,6300.33
969,1727,498,3,1915.03,0.12,5055.68
970,1736,168,4,344.8,0.0,1379.2
971,5143,652,5,1702.51,0.04,8172.05
972,2349,161,3,326.75,0.2,784.2
973,2671,344,5,1042.08,0.09,4741.46
974,4646,819,1,700.12,0.18,574.1
975,8169,236,3,803.52,0.25,1807.92
976,7382,755,3,764.69,0.2,1835.26
977,8687,583,2,808.38,0.26,1196.4
978,9913,637,4,261.64,0.26,774.45
979,1012,445,1,835.43,0.07,776.95
980,4800,238,5,991.25,0.17,4113.69
981,6500,192,5,1722.8,0.12,7580.32
982,8236,751,4,103.81,0.27,303.13
983,8166,531,5,978.55,0.13,4256.69
984,2756,272,3,332.47,0.14,857.77
985,7284,850,4,994.69,0.01,3938.97
986,7247,192,4,1722.8,0.08,6339.9
987,9712,250,5,1471.11,0.25,5516.66
988,5826,452,4,740.92,0.1,2667.31
989,6340,251,5,792.34,0.19,3208.98
990,9048,277,3,1744.63,0.29,3716.06
991,1532,339,4,1845.15,0.1,6642.54
992,6500,949,5,1106.62,0.02,5422.44
993,8610,239,1,255.63,0.04,245.4
994,3310,241,2,1463.85,0.02,2869.15
995,1304,962,4,1206.83,0.19,3910.13
996,2876,790,5,1657.66,0.26,6133.34
997,5636,855,5,1739.67,0.21,6871.7
998,6601,487,2,1812.54,0.12,3190.07
999,4994,543,5,1389.27,0.29,4931.91
1000,8464,570,4,1776.05,0.02,6962.12
1001,7,452,5,740.92,0.24,2815.5
1002,6387,654,2,673.54,0.18,1104.61
1003,345,913,1,1607.81,0.03,1559.58
1004,8219,840,3,1819.78,0.06,5131.78
1005,951,85,4,475.32,0.1,1711.15
1006,772,537,2,784.79,0.02,1538.19
1007,5957,519,2,1856.1,0.15,3155.37
1008,3932,850,1,994.69,0.03,964.85
1009,408,763,4,1274.69,0.21,4028.02
1010,6894,166,2,419.91,0.04,806.23
1011,2159,863,2,507.25,0.19,821.75
1012,3072,571,3,1911.7,0.01,5677.75
1013,1528,686,4,345.08,0.0,1380.32
1014,297,596,5,1744.38,0.05,8285.81
1015,3617,562,5,1216.99,0.24,4624.56
1016,6170,503,5,1584.2,0.14,6812.06
1017,8630,351,1,1457.52,0.08,1340.92
1018,8585,538,5,1685.44,0.21,6657.49
1019,5532,720,4,763.33,0.04,2931.19
1020,520,413,4,1691.89,0.25,5075.67
1021,6778,844,3,627.68,0.26,1393.45
1022,500,816,1,1650.74,0.28,1188.53
1023,4050,328,5,1275.86,0.23,4912.06
1024,3333,467,1,1511.93,0.1,1360.74
1025,7314,231,1,911.09,0.21,719.76
1026,2122,222,5,739.61,0.1,3328.25
1027,3295,201,2,1038.75,0.25,1558.12
1028,5255,88,5,1705.34,0.04,8185.63
1029,2058,86,1,1588.54,0.01,1572.65
1030,9242,643,3,1164.6,0.14,3004.67
1031,4252,992,2,1327.15,0.16,2229.61
1032,3727,100,5,1619.23,0.17,6719.8
1033,3921,281,2,1781.46,0.1,3206.63
1034,5315,961,3,1813.48,0.07,5059.61
1035,8267,226,4,1865.53,0.16,6268.18
1036,3692,841,4,1782.44,0.15,6060.3
1037,3330,87,2,710.48,0.14,1222.03
1038,7,11,5,32.31,0.2,129.24
1039,2028,54,2,1548.9,0.1,2788.02
1040,6453,479,4,463.45,0.07,1724.03
1041,9111,622,3,1574.52,0.22,3684.38
1042,3557,497,5,1093.78,0.19,4429.81
1043,4914,332,3,1080.21,0.09,2948.97
1044,4436,522,1,1242.93,0.18,1019.2
1045,8497,335,4,1916.78,0.16,6440.38
1046,3831,36,1,450.05,0.29,319.54
1047,9938,273,5,1061.38,0.3,3714.83
1048,3106,480,5,955.54,0.22,3726.61
1049,143,357,4,49.82,0.18,163.41
1050,5304,322,2,709.94,0.22,1107.51
1051,6157,236,1,803.52,0.13,699.06
1052,750,456,3,1239.94,0.29,2641.07
1053,9573,127,5,471.07,0.06,2214.03
1054,7164,268,5,1411.3,0.21,5574.64
1055,8948,616,4,1045.35,0.12,3679.63
1056,8900,317,3,1881.79,0.15,4798.56
1057,3582,274,2,1038.09,0.17,1723.23
1058,9875,140,4,902.78,0.17,2997.23
1059,7196,543,3,1389.27,0.16,3500.96
1060,8815,733,1,1258.35,0.28,906.01
1061,2044,60,4,76.41,0.15,259.79
1062,4159,595,5,166.43,0.08,765.58
1063,7782,176,2,1582.43,0.06,2974.97
1064,302,618,3,1667.34,0.0,5002.02
1065,6683,569,4,1552.6,0.18,5092.53
1066,2625,824,5,270.57,0.04,1298.74
1067,5964,886,4,1109.62,0.21,3506.4
1068,7330,34,4,716.76,0.2,2293.63
1069,2701,726,2,762.51,0.27,1113.26
1070,1482,38,4,1082.03,0.08,3981.87
1071,2307,155,5,706.95,0.29,2509.67
1072,92,680,4,1135.87,0.13,3952.83
1073,274,46,3,215.7,0.21,511.21
1074,9121,276,2,1422.19,0.28,2047.95
1075,1312,580,3,217.07,0.12,573.06
1076,9417,236,1,803.52,0.29,570.5
1077,2468,331,2,606.98,0.21,959.03
1078,3067,974,1,1425.22,0.25,1068.91
1079,8186,860,2,1619.04,0.21,2558.08
1080,2713,754,2,1092.12,0.12,1922.13
1081,2030,314,5,1595.02,0.13,6938.34
1082,853,149,3,861.39,0.26,1912.29
1083,9713,874,4,282.54,0.26,836.32
1084,4561,936,5,142.49,0.18,584.21
1085,7075,55,2,809.42,0.03,1570.27
1086,3510,548,3,828.82,0.17,2063.76
1087,4039,73,2,1418.29,0.14,2439.46
1088,6242,829,2,1581.74,0.24,2404.24
1089,7857,892,5,924.84,0.1,4161.78
1090,5378,500,2,1474.46,0.08,2713.01
1091,2417,755,4,764.69,0.12,2691.71
1092,5975,734,5,1328.37,0.05,6309.76
1093,3809,638,1,766.06,0.05,727.76
1094,4800,185,2,146.6,0.25,219.9
1095,3144,209,2,1391.78,0.1,2505.2
1096,9780,60,5,76.41,0.06,359.13
1097,1799,657,3,1729.94,0.11,4618.94
1098,2425,758,1,1994.52,0.13,1735.23
1099,3335,455,3,969.24,0.26,2151.71
1100,2718,754,2,1092.12,0.15,1856.6
1101,2477,211,4,1487.64,0.09,5415.01
1102,6752,872,4,453.03,0.02,1775.88
1103,9428,678,3,1088.16,0.16,2742.16
1104,1721,170,1,1271.6,0.21,1004.56
1105,3217,998,3,148.87,0.26,330.49
1106,8334,318,2,1739.99,0.18,2853.58
1107,3683,73,3,1418.29,0.28,3063.51
1108,9679,238,4,991.25,0.15,3370.25
1109,2364,635,4,1709.91,0.25,5129.73
1110,6557,225,2,1595.72,0.23,2457.41
1111,2674,664,5,57.61,0.19,233.32
1112,6567,254,1,950.85,0.05,903.31
1113,3134,468,3,633.74,0.19,1539.99
1114,6537,256,3,95.88,0.16,241.62
1115,1244,925,4,576.8,0.24,1753.47
1116,138,153,5,33.17,0.15,140.97
1117,2994,688,3,841.1,0.24,1917.71
1118,760,842,3,539.21,0.12,1423.51
1119,7119,728,4,1248.54,0.18,4095.21
1120,5989,432,3,1674.44,0.05,4772.15
1121,1563,406,4,727.35,0.07,2705.74
1122,1006,375,2,542.78,0.07,1009.57
1123,3491,912,5,1056.88,0.25,3963.3
1124,4498,340,1,1079.25,0.0,1079.25
1125,4637,836,4,1623.39,0.15,5519.53
1126,7335,813,1,413.55,0.23,318.43
1127,5900,112,2,21.41,0.27,31.26
1128,1778,557,1,1408.85,0.06,1324.32
1129,9239,336,4,1617.18,0.02,6339.35
1130,6387,475,3,1668.32,0.24,3803.77
1131,2252,136,1,1607.42,0.22,1253.79
1132,1688,794,2,221.15,0.23,340.57
1133,702,783,5,591.35,0.06,2779.34
1134,4446,214,2,1006.89,0.16,1691.58
1135,8604,990,5,352.5,0.22,1374.75
1136,4561,878,2,114.39,0.2,183.02
1137,1554,93,4,1732.89,0.21,5475.93
1138,8682,670,4,799.37,0.12,2813.78
1139,5033,185,1,146.6,0.22,114.35
1140,7874,653,5,917.85,0.05,4359.79
1141,5721,80,2,1219.39,0.06,2292.45
1142,35,682,1,1720.99,0.22,1342.37
1143,3505,248,5,1820.13,0.13,7917.57
1144,2035,680,5,1135.87,0.21,4486.69
1145,1973,726,3,762.51,0.2,1830.02
1146,8806,762,2,1820.61,0.24,2767.33
1147,9534,6,4,889.31,0.05,3379.38
1148,2542,257,4,330.71,0.13,1150.87
1149,9536,384,3,1151.5,0.2,2763.6
1150,9259,359,4,1881.9,0.04,7226.5
1151,4161,588,5,314.4,0.28,1131.84
1152,5335,734,4,1328.37,0.23,4091.38
1153,1069,754,3,1092.12,0.07,3047.01
1154,5047,481,3,1457.08,0.15,3715.55
1155,6480,902,5,1568.47,0.08,7214.96
1156,6270,305,1,1443.73,0.03,1400.42
1157,5506,24,1,195.36,0.04,187.55
1158,4666,813,3,413.55,0.14,1066.96
1159,5074,612,4,408.96,0.08,1504.97
1160,5726,323,5,1358.85,0.16,5707.17
1161,1,455,2,969.24,0.11,1725.25
1162,2801,154,4,1829.98,0.11,6514.73
1163,8087,39,3,824.74,0.15,2103.09
1164,6603,139,1,1121.38,0.09,1020.46
1165,4066,309,2,1664.41,0.14,2862.79
1166,7064,538,3,1685.44,0.03,4904.63
1167,8971,318,2,1739.99,0.14,2992.78
1168,2156,295,4,1058.56,0.22,3302.71
1169,6927,45,3,1925.37,0.08,5314.02
1170,2994,259,2,392.37,0.09,714.11
1171,8148,759,4,1795.2,0.05,6821.76
1172,3656,538,1,1685.44,0.08,1550.6
1173,9246,463,1,45.13,0.24,34.3
1174,8569,872,3,453.03,0.04,1304.73
1175,7745,545,3,1300.22,0.02,3822.65
1176,2460,458,5,329.7,0.06,1549.59
1177,9303,223,3,1824.3,0.13,4761.42
1178,7153,828,2,319.56,0.06,600.77
1179,8129,118,2,318.18,0.06,598.18
1180,4561,834,1,1174.32,0.15,998.17
1181,6914,263,3,794.69,0.01,2360.23
1182,3162,859,2,1395.99,0.23,2149.82
1183,2790,418,3,17.05,0.01,50.64
1184,2408,372,1,398.72,0.18,326.95
1185,4138,715,5,408.89,0.24,1553.78
1186,5954,950,5,1892.85,0.28,6814.26
1187,881,9,5,1174.74,0.27,4287.8
1188,1976,677,4,1833.05,0.28,5279.18
1189,6824,609,4,488.56,0.24,1485.22
1190,6217,511,2,670.71,0.17,1113.38
1191,4248,20,3,1533.13,0.02,4507.4
1192,4970,848,1,1936.93,0.2,1549.54
1193,3733,241,1,1463.85,0.19,1185.72
1194,174,2,3,895.82,0.06,2526.21
1195,2243,86,1,1588.54,0.17,1318.49
1196,5218,294,5,1839.22,0.27,6713.15
1197,8967,794,3,221.15,0.25,497.59
1198,243,286,4,346.19,0.14,1190.89
1199,5755,750,4,592.73,0.16,1991.57
1200,9236,2,4,895.82,0.06,3368.28
1201,289,887,3,1105.83,0.29,2355.42
1202,7606,156,3,818.15,0.03,2380.82
1203,5882,896,5,1709.05,0.13,7434.37
1204,2650,844,3,627.68,0.13,1638.24
1205,1693,347,4,889.72,0.28,2562.39
1206,6033,295,4,1058.56,0.02,4149.56
1207,2014,600,5,1285.24,0.04,6169.15
1208,356,300,2,287.75,0.14,494.93
1209,2004,356,3,1166.19,0.2,2798.86
1210,9318,396,2,70.82,0.15,120.39
1211,1567,666,2,26.84,0.1,48.31
1212,2784,921,1,263.2,0.11,234.25
1213,4150,493,5,312.58,0.26,1156.55
1214,3295,39,3,824.74,0.24,1880.41
1215,3090,348,3,1630.64,0.18,4011.37
1216,6125,913,4,1607.81,0.12,5659.49
1217,7071,278,5,1710.22,0.13,7439.46
1218,5235,301,3,1721.07,0.28,3717.51
1219,1535,368,5,1649.52,0.08,7587.79
1220,7488,56,2,1881.6,0.22,2935.3
1221,4191,503,1,1584.2,0.01,1568.36
1222,8129,415,2,794.85,0.05,1510.21
1223,836,348,5,1630.64,0.27,5951.84
1224,7813,180,5,172.91,0.28,622.48
1225,3197,967,3,1677.71,0.29,3573.52
1226,2704,673,1,1147.84,0.01,1136.36
1227,833,902,3,1568.47,0.01,4658.36
1228,9596,557,5,1408.85,0.04,6762.48
1229,8947,995,5,768.63,0.16,3228.25
1230,7924,643,1,1164.6,0.25,873.45
1231,6753,336,3,1617.18,0.15,4123.81
1232,8422,776,3,820.94,0.18,2019.51
1233,2773,436,3,1664.19,0.18,4093.91
1234,9748,658,4,134.67,0.07,500.97
1235,4810,779,1,558.83,0.16,469.42
1236,9475,113,3,1029.91,0.14,2657.17
1237,4327,480,5,955.54,0.13,4156.6
1238,3417,578,4,1694.17,0.04,6505.61
1239,3851,767,3,1592.79,0.19,3870.48
1240,5330,841,1,1782.44,0.07,1657.67
1241,9579,436,1,1664.19,0.03,1614.26
1242,1714,31,5,294.05,0.25,1102.69
1243,1121,178,4,695.29,0.04,2669.91
1244,6280,799,2,1918.24,0.24,2915.72
