inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
820,41,20,158,72,2026-01-01
821,42,1,114,69,2026-01-01
822,42,2,270,31,2026-01-01
823,42,3,472,60,2026-01-01
824,42,4,377,98,2026-01-01
825,42,5,324,37,2026-01-01
826,42,6,286,92,2026-01-01
827,42,7,257,42,2026-01-01
828,42,8,367,66,2026-01-01
829,42,9,255,53,2026-01-01
830,42,10,455,34,2026-01-01
831,42,11,257,58,2026-01-01
832,42,12,134,51,2026-01-01
833,42,13,379,21,2026-01-01
834,42,14,31,65,2026-01-01
835,42,15,48,61,2026-01-01
836,42,16,236,64,2026-01-01
837,42,17,343,77,2026-01-01
838,42,18,35,42,2026-01-01
839,42,19,356,49,2026-01-01
840,42,20,171,53,2026-01-01
841,43,1,226,64,2026-01-01
842,43,2,393,37,2026-01-01
843,43,3,344,40,2026-01-01
844,43,4,214,78,2026-01-01
845,43,5,456,42,2026-01-01
846,43,6,15,76,2026-01-01
847,43,7,250,100,2026-01-01
848,43,8,391,83,2026-01-01
849,43,9,394,98,2026-01-01
850,43,10,156,92,2026-01-01
851,43,11,464,84,2026-01-01
852,43,12,17,69,2026-01-01
853,43,13,2,82,2026-01-01
854,43,14,250,97,2026-01-01
855,43,15,488,80,2026-01-01
856,43,16,9,61,2026-01-01
857,43,17,383,29,2026-01-01
858,43,18,249,65,2026-01-01
859,43,19,5,67,2026-01-01
860,43,20,68,67,2026-01-01
861,44,1,358,59,2026-01-01
862,44,2,397,49,2026-01-01
863,44,3,189,83,2026-01-01
864,44,4,253,79,2026-01-01
865,44,5,412,100,2026-01-01
866,44,6,55,84,2026-01-01
867,44,7,401,22,2026-01-01
868,44,8,375,65,2026-01-01
869,44,9,445,71,2026-01-01
870,44,10,490,51,2026-01-01
871,44,11,53,33,2026-01-01
872,44,12,195,72,2026-01-01
873,44,13,188,20,2026-01-01
874,44,14,103,85,2026-01-01
875,44,15,447,67,2026-01-01
876,44,16,397,70,2026-01-01
877,44,17,99,65,2026-01-01
878,44,18,338,92,2026-01-01
879,44,19,131,64,2026-01-01
880,44,20,1,63,2026-01-01
881,45,1,3,47,2026-01-01
882,45,2,454,93,2026-01-01
883,45,3,407,52,2026-01-01
884,45,4,25,49,2026-01-01
885,45,5,412,23,2026-01-01
886,45,6,375,96,2026-01-01
887,45,7,37,62,2026-01-01
888,45,8,153,72,2026-01-01
889,45,9,44,90,2026-01-01
890,45,10,11,52,2026-01-01
891,45,11,433,58,2026-01-01
892,45,12,243,71,2026-01-01
893,45,13,428,87,2026-01-01
894,45,14,71,64,2026-01-01
895,45,15,112,65,2026-01-01
896,45,16,304,82,2026-01-01
897,45,17,15,56,2026-01-01
898,45,18,30,22,2026-01-01
899,45,19,363,39,2026-01-01
900,45,20,36,72,2026-01-01
901,46,1,31,39,2026-01-01
902,46,2,60,68,2026-01-01
903,46,3,401,99,2026-01-01
904,46,4,22,45,2026-01-01
905,46,5,139,70,2026-01-01
906,46,6,167,71,2026-01-01
907,46,7,32,56,2026-01-01
908,46,8,346,33,2026-01-01
909,46,9,344,46,2026-01-01
910,46,10,65,95,2026-01-01
911,46,11,196,79,2026-01-01
912,46,12,17,50,2026-01-01
913,46,13,133,93,2026-01-01
914,46,14,234,22,2026-01-01
915,46,15,368,46,2026-01-01
916,46,16,118,74,2026-01-01
917,46,17,430,95,2026-01-01
918,46,18,411,75,2026-01-01
919,46,19,117,25,2026-01-01
920,46,20,170,47,2026-01-01
921,47,1,306,51,2026-01-01
922,47,2,239,86,2026-01-01
923,47,3,441,76,2026-01-01
924,47,4,199,96,2026-01-01
925,47,5,39,34,2026-01-01
926,47,6,126,62,2026-01-01
927,47,7,167,97,2026-01-01
928,47,8,55,36,2026-01-01
929,47,9,440,64,2026-01-01
930,47,10,70,49,2026-01-01
931,47,11,373,66,2026-01-01
932,47,12,119,45,2026-01-01
933,47,13,461,49,2026-01-01
934,47,14,432,74,2026-01-01
935,47,15,223,34,2026-01-01
936,47,16,268,88,2026-01-01
937,47,17,477,32,2026-01-01
938,47,18,380,47,2026-01-01
939,47,19,45,29,2026-01-01
940,47,20,109,64,2026-01-01
941,48,1,310,29,2026-01-01
942,48,2,60,100,2026-01-01
943,48,3,444,47,2026-01-01
944,48,4,491,80,2026-01-01
945,48,5,46,100,2026-01-01
946,48,6,13,40,2026-01-01
947,48,7,320,76,2026-01-01
948,48,8,27,98,2026-01-01
949,48,9,273,94,2026-01-01
950,48,10,82,94,2026-01-01
951,48,11,163,39,2026-01-01
952,48,12,285,85,2026-01-01
953,48,13,56,23,2026-01-01
954,48,14,31,86,2026-01-01
955,48,15,286,72,2026-01-01
956,48,16,98,74,2026-01-01
957,48,17,161,51,2026-01-01
958,48,18,451,43,2026-01-01
959,48,19,208,25,2026-01-01
960,48,20,384,100,2026-01-01
961,49,1,292,41,2026-01-01
962,49,2,259,29,2026-01-01
963,49,3,437,85,2026-01-01
964,49,4,75,57,2026-01-01
965,49,5,211,68,2026-01-01
966,49,6,141,34,2026-01-01
967,49,7,456,57,2026-01-01
968,49,8,252,37,2026-01-01
969,49,9,409,55,2026-01-01
970,49,10,115,37,2026-01-01
971,49,11,346,99,2026-01-01
972,49,12,25,41,2026-01-01
973,49,13,173,85,2026-01-01
974,49,14,379,35,2026-01-01
975,49,15,68,63,2026-01-01
976,49,16,405,58,2026-01-01
977,49,17,79,59,2026-01-01
978,49,18,67,66,2026-01-01
979,49,19,304,74,2026-01-01
980,49,20,260,27,2026-01-01
981,50,1,485,28,2026-01-01
982,50,2,354,73,2026-01-01
983,50,3,223,52,2026-01-01
984,50,4,369,91,2026-01-01
985,50,5,179,27,2026-01-01
986,50,6,173,30,2026-01-01
987,50,7,83,33,2026-01-01
988,50,8,495,80,2026-01-01
989,50,9,46,44,2026-01-01
990,50,10,180,44,2026-01-01
991,50,11,12,43,2026-01-01
992,50,12,311,96,2026-01-01
993,50,13,296,33,2026-01-01
994,50,14,219,68,2026-01-01
995,50,15,485,44,2026-01-01
996,50,16,230,86,2026-01-01
997,50,17,271,49,2026-01-01
998,50,18,62,83,2026-01-01
999,50,19,289,95,2026-01-01
1000,50,20,499,41,2026-01-01
1001,51,1,229,68,2026-01-01
1002,51,2,251,40,2026-01-01
1003,51,3,492,94,2026-01-01
1004,51,4,92,66,2026-01-01
1005,51,5,407,39,2026-01-01
1006,51,6,197,68,2026-01-01
1007,51,7,134,70,2026-01-01
1008,51,8,24,62,2026-01-01
1009,51,9,31,69,2026-01-01
1010,51,10,258,27,2026-01-01
1011,51,11,426,73,2026-01-01
1012,51,12,179,54,2026-01-01
1013,51,13,436,23,2026-01-01
1014,51,14,446,100,2026-01-01
1015,51,15,120,42,2026-01-01
1016,51,16,0,93,2026-01-01
1017,51,17,430,31,2026-01-01
1018,51,18,336,90,2026-01-01
1019,51,19,452,64,2026-01-01
1020,51,20,472,99,2026-01-01
1021,52,1,385,83,2026-01-01
1022,52,2,109,83,2026-01-01
1023,52,3,358,41,2026-01-01
1024,52,4,52,53,2026-01-01
1025,52,5,382,48,2026-01-01
1026,52,6,349,89,2026-01-01
1027,52,7,312,94,2026-01-01
1028,52,8,98,47,2026-01-01
1029,52,9,329,64,2026-01-01
1030,52,10,64,80,2026-01-01
1031,52,11,270,53,2026-01-01
1032,52,12,179,50,2026-01-01
1033,52,13,56,59,2026-01-01
1034,52,14,388,25,2026-01-01
1035,52,15,496,48,2026-01-01
1036,52,16,159,40,2026-01-01
1037,52,17,385,81,2026-01-01
1038,52,18,377,89,2026-01-01
1039,52,19,277,100,2026-01-01
1040,52,20,212,86,2026-01-01
1041,53,1,472,28,2026-01-01
1042,53,2,2,64,2026-01-01
1043,53,3,468,27,2026-01-01
1044,53,4,293,54,2026-01-01
1045,53,5,306,79,2026-01-01
1046,53,6,59,35,2026-01-01
1047,53,7,57,39,2026-01-01
1048,53,8,178,63,2026-01-01
1049,53,9,340,57,2026-01-01
1050,53,10,27,39,2026-01-01
1051,53,11,236,87,2026-01-01
1052,53,12,121,50,2026-01-01
1053,53,13,33,80,2026-01-01
1054,53,14,357,100,2026-01-01
1055,53,15,129,71,2026-01-01
1056,53,16,454,51,2026-01-01
1057,53,17,260,68,2026-01-01
1058,53,18,295,31,2026-01-01
1059,53,19,39,49,2026-01-01
1060,53,20,54,47,2026-01-01
1061,54,1,441,77,2026-01-01
1062,54,2,402,91,2026-01-01
1063,54,3,147,34,2026-01-01
1064,54,4,405,70,2026-01-01
1065,54,5,37,94,2026-01-01
1066,54,6,148,62,2026-01-01
1067,54,7,147,33,2026-01-01
1068,54,8,291,77,2026-01-01
1069,54,9,462,35,2026-01-01
1070,54,10,492,58,2026-01-01
1071,54,11,465,41,2026-01-01
1072,54,12,146,65,2026-01-01
1073,54,13,353,24,2026-01-01
1074,54,14,473,61,2026-01-01
1075,54,15,282,82,2026-01-01
1076,54,16,253,23,2026-01-01
1077,54,17,141,57,2026-01-01
1078,54,18,464,39,2026-01-01
1079,54,19,336,43,2026-01-01
1080,54,20,466,54,2026-01-01
1081,55,1,463,38,2026-01-01
1082,55,2,59,70,2026-01-01
1083,55,3,282,28,2026-01-01
1084,55,4,328,36,2026-01-01
1085,55,5,403,27,2026-01-01
1086,55,6,6,85,2026-01-01
1087,55,7,479,78,2026-01-01
1088,55,8,195,89,2026-01-01
1089,55,9,151,67,2026-01-01
1090,55,10,88,42,2026-01-01
1091,55,11,228,59,2026-01-01
1092,55,12,104,70,2026-01-01
1093,55,13,495,73,2026-01-01
1094,55,14,140,38,2026-01-01
1095,55,15,306,63,2026-01-01
1096,55,16,444,46,2026-01-01
1097,55,17,374,97,2026-01-01
1098,55,18,12,24,2026-01-01
1099,55,19,158,54,2026-01-01
1100,55,20,459,24,2026-01-01
1101,56,1,314,85,2026-01-01
1102,56,2,93,98,2026-01-01
1103,56,3,90,58,2026-01-01
1104,56,4,32,69,2026-01-01
1105,56,5,493,65,2026-01-01
1106,56,6,145,89,2026-01-01
1107,56,7,300,97,2026-01-01
1108,56,8,410,46,2026-01-01
1109,56,9,238,81,2026-01-01
1110,56,10,406,44,2026-01-01
1111,56,11,284,45,2026-01-01
1112,56,12,252,36,2026-01-01
1113,56,13,188,26,2026-01-01
1114,56,14,49,96,2026-01-01
1115,56,15,132,33,2026-01-01
1116,56,16,298,47,2026-01-01
1117,56,17,338,88,2026-01-01
1118,56,18,158,80,2026-01-01
1119,56,19,266,57,2026-01-01
1120,56,20,28,51,2026-01-01
1121,57,1,172,49,2026-01-01
1122,57,2,415,45,2026-01-01
1123,57,3,117,42,2026-01-01
1124,57,4,490,87,2026-01-01
1125,57,5,159,75,2026-01-01
1126,57,6,241,79,2026-01-01
1127,57,7,317,42,2026-01-01
1128,57,8,486,61,2026-01-01
1129,57,9,123,49,2026-01-01
1130,57,10,487,67,2026-01-01
1131,57,11,87,61,2026-01-01
1132,57,12,274,22,2026-01-01
1133,57,13,49,73,2026-01-01
1134,57,14,165,47,2026-01-01
1135,57,15,169,36,2026-01-01
1136,57,16,469,98,2026-01-01
1137,57,17,271,25,2026-01-01
1138,57,18,191,93,2026-01-01
1139,57,19,182,83,2026-01-01
1140,57,20,280,54,2026-01-01
1141,58,1,210,52,2026-01-01
1142,58,2,438,20,2026-01-01
1143,58,3,65,49,2026-01-01
1144,58,4,379,61,2026-01-01
1145,58,5,491,21,2026-01-01
1146,58,6,106,29,2026-01-01
1147,58,7,368,82,2026-01-01
1148,58,8,52,29,2026-01-01
1149,58,9,274,61,2026-01-01
1150,58,10,272,79,2026-01-01
1151,58,11,264,59,2026-01-01
1152,58,12,142,54,2026-01-01
1153,58,13,247,29,2026-01-01
1154,58,14,206,40,2026-01-01
1155,58,15,377,21,2026-01-01
1156,58,16,341,78,2026-01-01
1157,58,17,136,50,2026-01-01
1158,58,18,249,37,2026-01-01
1159,58,19,102,92,2026-01-01
1160,58,20,483,92,2026-01-01
1161,59,1,161,78,2026-01-01
1162,59,2,86,60,2026-01-01
1163,59,3,383,50,2026-01-01
1164,59,4,127,35,2026-01-01
1165,59,5,79,61,2026-01-01
1166,59,6,117,91,2026-01-01
1167,59,7,483,65,2026-01-01
1168,59,8,314,90,2026-01-01
1169,59,9,83,55,2026-01-01
1170,59,10,376,84,2026-01-01
1171,59,11,287,61,2026-01-01
1172,59,12,74,72,2026-01-01
1173,59,13,395,66,2026-01-01
1174,59,14,343,70,2026-01-01
1175,59,15,494,34,2026-01-01
1176,59,16,461,56,2026-01-01
1177,59,17,422,22,2026-01-01
1178,59,18,403,74,2026-01-01
1179,59,19,453,22,2026-01-01
1180,59,20,459,64,2026-01-01
1181,60,1,226,41,2026-01-01
1182,60,2,279,35,2026-01-01
1183,60,3,123,83,2026-01-01
1184,60,4,380,76,2026-01-01
1185,60,5,413,88,2026-01-01
1186,60,6,86,43,2026-01-01
1187,60,7,96,68,2026-01-01
1188,60,8,260,78,2026-01-01
1189,60,9,162,94,2026-01-01
1190,60,10,223,47,2026-01-01
1191,60,11,496,29,2026-01-01
1192,60,12,378,27,2026-01-01
1193,60,13,420,76,2026-01-01
1194,60,14,145,29,2026-01-01
1195,60,15,207,22,2026-01-01
1196,60,16,234,25,2026-01-01
1197,60,17,62,58,2026-01-01
1198,60,18,211,75,2026-01-01
1199,60,19,372,87,2026-01-01
1200,60,20,381,89,2026-01-01
1201,61,1,495,23,2026-01-01
1202,61,2,220,75,2026-01-01
1203,61,3,381,49,2026-01-01
1204,61,4,476,97,2026-01-01
1205,61,5,366,57,2026-01-01
1206,61,6,86,57,2026-01-01
1207,61,7,108,78,2026-01-01
1208,61,8,490,39,2026-01-01
1209,61,9,234,35,2026-01-01
1210,61,10,372,67,2026-01-01
1211,61,11,217,100,2026-01-01
1212,61,12,329,41,2026-01-01
1213,61,13,447,31,2026-01-01
1214,61,14,206,69,2026-01-01
1215,61,15,131,33,2026-01-01
1216,61,16,224,77,2026-01-01
1217,61,17,241,35,2026-01-01
1218,61,18,102,75,2026-01-01
1219,61,19,185,82,2026-01-01
1220,61,20,294,50,2026-01-01
1221,62,1,218,87,2026-01-01
1222,62,2,226,86,2026-01-01
1223,62,3,270,68,2026-01-01
1224,62,4,349,64,2026-01-01
1225,62,5,246,48,2026-01-01
1226,62,6,131,49,2026-01-01
1227,62,7,134,65,2026-01-01
1228,62,8,234,49,2026-01-01
1229,62,9,377,58,2026-01-01
1230,62,10,307,59,2026-01-01
1231,62,11,88,84,2026-01-01
1232,62,12,322,43,2026-01-01
1233,62,13,85,100,2026-01-01
1234,62,14,329,51,2026-01-01
1235,62,15,144,71,2026-01-01
1236,62,16,435,30,2026-01-01
1237,62,17,78,30,2026-01-01
1238,62,18,328,92,2026-01-01
1239,62,19,433,42,2026-01-01
1240,62,20,297,73,2026-01-01
1241,63,1,475,79,2026-01-01
1242,63,2,368,86,2026-01-01
1243,63,3,358,43,2026-01-01
1244,63,4,127,20,2026-01-01
1245,63,5,258,59,2026-01-01
1246,63,6,467,80,2026-01-01
1247,63,7,269,92,2026-01-01
1248,63,8,272,54,2026-01-01
1249,63,9,147,83,2026-01-01
1250,63,10,233,80,2026-01-01
1251,63,11,352,63,2026-01-01
1252,63,12,256,53,2026-01-01
1253,63,13,367,77,2026-01-01
1254,63,14,73,35,2026-01-01
1255,63,15,454,29,2026-01-01
1256,63,16,412,26,2026-01-01
1257,63,17,221,45,2026-01-01
1258,63,18,316,63,2026-01-01
1259,63,19,259,84,2026-01-01
1260,63,20,257,69,2026-01-01
1261,64,1,232,72,2026-01-01
1262,64,2,459,72,2026-01-01
1263,64,3,240,31,2026-01-01
1264,64,4,338,69,2026-01-01
1265,64,5,18,65,2026-01-01
1266,64,6,330,23,2026-01-01
1267,64,7,223,45,2026-01-01
1268,64,8,318,58,2026-01-01
1269,64,9,212,21,2026-01-01
1270,64,10,447,86,2026-01-01
1271,64,11,443,30,2026-01-01
1272,64,12,239,92,2026-01-01
1273,64,13,120,44,2026-01-01
1274,64,14,173,77,2026-01-01
1275,64,15,439,32,2026-01-01
1276,64,16,351,31,2026-01-01
1277,64,17,237,26,2026-01-01
1278,64,18,118,59,2026-01-01
1279,64,19,45,43,2026-01-01
1280,64,20,12,56,2026-01-01
1281,65,1,181,84,2026-01-01
1282,65,2,401,65,2026-01-01
1283,65,3,410,34,2026-01-01
1284,65,4,235,89,2026-01-01
1285,65,5,161,33,2026-01-01
1286,65,6,117,92,2026-01-01
1287,65,7,139,44,2026-01-01
1288,65,8,5,91,2026-01-01
1289,65,9,438,71,2026-01-01
1290,65,10,27,78,2026-01-01
1291,65,11,405,32,2026-01-01
1292,65,12,322,39,2026-01-01
1293,65,13,253,51,2026-01-01
1294,65,14,160,47,2026-01-01
1295,65,15,353,55,2026-01-01
1296,65,16,57,78,2026-01-01
1297,65,17,72,60,2026-01-01
1298,65,18,248,52,2026-01-01
1299,65,19,22,89,2026-01-01
1300,65,20,183,42,2026-01-01
1301,66,1,43,28,2026-01-01
1302,66,2,119,85,2026-01-01
1303,66,3,304,62,2026-01-01
1304,66,4,125,87,2026-01-01
1305,66,5,267,62,2026-01-01
1306,66,6,77,46,2026-01-01
1307,66,7,330,23,2026-01-01
1308,66,8,267,29,2026-01-01
1309,66,9,202,94,2026-01-01
1310,66,10,159,68,2026-01-01
1311,66,11,221,29,2026-01-01
1312,66,12,39,79,2026-01-01
1313,66,13,11,88,2026-01-01
1314,66,14,259,71,2026-01-01
1315,66,15,159,92,2026-01-01
1316,66,16,163,84,2026-01-01
1317,66,17,475,84,2026-01-01
1318,66,18,73,88,2026-01-01
1319,66,19,497,45,2026-01-01
1320,66,20,4,96,2026-01-01
1321,67,1,259,83,2026-01-01
1322,67,2,56,56,2026-01-01
1323,67,3,404,45,2026-01-01
1324,67,4,287,29,2026-01-01
1325,67,5,204,42,2026-01-01
1326,67,6,131,43,2026-01-01
1327,67,7,461,48,2026-01-01
1328,67,8,33,73,2026-01-01
1329,67,9,304,46,2026-01-01
1330,67,10,150,85,2026-01-01
1331,67,11,352,58,2026-01-01
1332,67,12,357,63,2026-01-01
1333,67,13,117,57,2026-01-01
1334,67,14,450,64,2026-01-01
1335,67,15,24,100,2026-01-01
1336,67,16,117,90,2026-01-01
1337,67,17,339,66,2026-01-01
1338,67,18,393,75,2026-01-01
1339,67,19,155,59,2026-01-01
1340,67,20,22,30,2026-01-01
1341,68,1,8,36,2026-01-01
1342,68,2,206,51,2026-01-01
1343,68,3,460,60,2026-01-01
1344,68,4,349,24,2026-01-01
1345,68,5,373,68,2026-01-01
1346,68,6,478,59,2026-01-01
1347,68,7,237,52,2026-01-01
1348,68,8,165,91,2026-01-01
1349,68,9,167,53,2026-01-01
1350,68,10,353,65,2026-01-01
1351,68,11,163,84,2026-01-01
1352,68,12,436,92,2026-01-01
1353,68,13,309,90,2026-01-01
1354,68,14,477,87,2026-01-01
1355,68,15,379,44,2026-01-01
1356,68,16,287,75,2026-01-01
1357,68,17,251,68,2026-01-01
1358,68,18,246,83,2026-01-01
1359,68,19,373,91,2026-01-01
1360,68,20,12,56,2026-01-01
1361,69,1,124,70,2026-01-01
1362,69,2,231,93,2026-01-01
1363,69,3,44,29,2026-01-01
1364,69,4,217,90,2026-01-01
1365,69,5,239,33,2026-01-01
1366,69,6,116,61,2026-01-01
1367,69,7,150,71,2026-01-01
1368,69,8,459,77,2026-01-01
1369,69,9,433,63,2026-01-01
1370,69,10,349,29,2026-01-01
1371,69,11,62,72,2026-01-01
1372,69,12,190,28,2026-01-01
1373,69,13,63,56,2026-01-01
1374,69,14,472,77,2026-01-01
1375,69,15,138,31,2026-01-01
1376,69,16,410,94,2026-01-01
1377,69,17,172,58,2026-01-01
1378,69,18,371,96,2026-01-01
1379,69,19,165,28,2026-01-01
1380,69,20,112,44,2026-01-01
1381,70,1,472,85,2026-01-01
1382,70,2,385,70,2026-01-01
1383,70,3,117,41,2026-01-01
1384,70,4,251,47,2026-01-01
1385,70,5,52,39,2026-01-01
1386,70,6,45,58,2026-01-01
1387,70,7,475,72,2026-01-01
1388,70,8,459,41,2026-01-01
1389,70,9,39,87,2026-01-01
1390,70,10,67,68,2026-01-01
1391,70,11,276,66,2026-01-01
1392,70,12,108,63,2026-01-01
1393,70,13,397,57,2026-01-01
1394,70,14,38,96,2026-01-01
1395,70,15,125,94,2026-01-01
1396,70,16,259,44,2026-01-01
1397,70,17,411,47,2026-01-01
1398,70,18,78,36,2026-01-01
1399,70,19,200,86,2026-01-01
1400,70,20,178,97,2026-01-01
1401,71,1,409,29,2026-01-01
1402,71,2,244,44,2026-01-01
1403,71,3,479,92,2026-01-01
1404,71,4,478,74,2026-01-01
1405,71,5,223,25,2026-01-01
1406,71,6,328,49,2026-01-01
1407,71,7,400,90,2026-01-01
1408,71,8,138,40,2026-01-01
1409,71,9,54,73,2026-01-01
1410,71,10,198,21,2026-01-01
1411,71,11,130,55,2026-01-01
1412,71,12,114,49,2026-01-01
1413,71,13,48,70,2026-01-01
1414,71,14,156,66,2026-01-01
1415,71,15,363,37,2026-01-01
1416,71,16,322,66,2026-01-01
1417,71,17,458,42,2026-01-01
1418,71,18,49,71,2026-01-01
1419,71,19,483,100,2026-01-01
1420,71,20,433,66,2026-01-01
1421,72,1,61,23,2026-01-01
1422,72,2,387,37,2026-01-01
1423,72,3,135,40,2026-01-01
1424,72,4,269,97,2026-01-01
1425,72,5,339,100,2026-01-01
1426,72,6,144,63,2026-01-01
1427,72,7,275,43,2026-01-01
1428,72,8,381,91,2026-01-01
1429,72,9,395,60,2026-01-01
1430,72,10,0,78,2026-01-01
1431,72,11,366,54,2026-01-01
1432,72,12,152,45,2026-01-01
1433,72,13,13,86,2026-01-01
1434,72,14,371,100,2026-01-01
1435,72,15,244,66,2026-01-01
1436,72,16,36,93,2026-01-01
1437,72,17,2,88,2026-01-01
1438,72,18,491,22,2026-01-01
1439,72,19,88,69,2026-01-01
1440,72,20,126,84,2026-01-01
1441,73,1,82,43,2026-01-01
1442,73,2,220,98,2026-01-01
1443,73,3,448,98,2026-01-01
1444,73,4,221,93,2026-01-01
1445,73,5,16,58,2026-01-01
1446,73,6,105,90,2026-01-01
1447,73,7,228,55,2026-01-01
1448,73,8,474,35,2026-01-01
1449,73,9,246,69,2026-01-01
1450,73,10,69,68,2026-01-01
1451,73,11,123,22,2026-01-01
1452,73,12,8,40,2026-01-01
1453,73,13,30,90,2026-01-01
1454,73,14,312,54,2026-01-01
1455,73,15,379,45,2026-01-01
1456,73,16,161,37,2026-01-01
1457,73,17,253,33,2026-01-01
1458,73,18,342,78,2026-01-01
1459,73,19,82,48,2026-01-01
1460,73,20,333,39,2026-01-01
1461,74,1,132,84,2026-01-01
1462,74,2,309,36,2026-01-01
1463,74,3,64,91,2026-01-01
1464,74,4,381,56,2026-01-01
1465,74,5,484,75,2026-01-01
1466,74,6,269,20,2026-01-01
1467,74,7,209,89,2026-01-01
1468,74,8,480,53,2026-01-01
1469,74,9,8,29,2026-01-01
1470,74,10,337,76,2026-01-01
1471,74,11,443,32,2026-01-01
1472,74,12,337,67,2026-01-01
1473,74,13,99,88,2026-01-01
1474,74,14,94,79,2026-01-01
1475,74,15,32,71,2026-01-01
1476,74,16,119,67,2026-01-01
1477,74,17,93,74,2026-01-01
1478,74,18,280,70,2026-01-01
1479,74,19,186,27,2026-01-01
1480,74,20,255,27,2026-01-01
1481,75,1,49,65,2026-01-01
1482,75,2,341,25,2026-01-01
1483,75,3,392,82,2026-01-01
1484,75,4,194,25,2026-01-01
1485,75,5,11,21,2026-01-01
1486,75,6,409,28,2026-01-01
1487,75,7,344,78,2026-01-01
1488,75,8,48,91,2026-01-01
1489,75,9,69,42,2026-01-01
1490,75,10,71,58,2026-01-01
1491,75,11,150,77,2026-01-01
1492,75,12,321,28,2026-01-01
1493,75,13,474,88,2026-01-01
1494,75,14,442,38,2026-01-01
1495,75,15,153,67,2026-01-01
1496,75,16,407,78,2026-01-01
1497,75,17,186,76,2026-01-01
1498,75,18,382,87,2026-01-01
1499,75,19,73,35,2026-01-01
1500,75,20,368,56,2026-01-01
1501,76,1,407,28,2026-01-01
1502,76,2,406,54,2026-01-01
1503,76,3,27,46,2026-01-01
1504,76,4,209,25,2026-01-01
1505,76,5,259,63,2026-01-01
1506,76,6,87,45,2026-01-01
1507,76,7,376,69,2026-01-01
1508,76,8,182,31,2026-01-01
1509,76,9,335,52,2026-01-01
1510,76,10,222,70,2026-01-01
1511,76,11,384,32,2026-01-01
1512,76,12,289,60,2026-01-01
1513,76,13,390,71,2026-01-01
1514,76,14,395,25,2026-01-01
1515,76,15,448,67,2026-01-01
1516,76,16,214,33,2026-01-01
1517,76,17,266,92,2026-01-01
1518,76,18,439,88,2026-01-01
1519,76,19,98,44,2026-01-01
1520,76,20,384,48,2026-01-01
1521,77,1,369,69,2026-01-01
1522,77,2,336,65,2026-01-01
1523,77,3,176,52,2026-01-01
1524,77,4,244,45,2026-01-01
1525,77,5,119,22,2026-01-01
1526,77,6,446,71,2026-01-01
1527,77,7,147,54,2026-01-01
1528,77,8,220,87,2026-01-01
1529,77,9,308,93,2026-01-01
1530,77,10,26,70,2026-01-01
1531,77,11,247,25,2026-01-01
1532,77,12,189,27,2026-01-01
1533,77,13,40,100,2026-01-01
1534,77,14,327,74,2026-01-01
1535,77,15,482,26,2026-01-01
1536,77,16,127,90,2026-01-01
1537,77,17,131,92,2026-01-01
1538,77,18,340,34,2026-01-01
1539,77,19,0,94,2026-01-01
1540,77,20,99,73,2026-01-01
1541,78,1,495,56,2026-01-01
1542,78,2,487,20,2026-01-01
1543,78,3,326,29,2026-01-01
1544,78,4,188,77,2026-01-01
1545,78,5,126,92,2026-01-01
1546,78,6,349,35,2026-01-01
1547,78,7,454,46,2026-01-01
1548,78,8,3,69,2026-01-01
1549,78,9,202,69,2026-01-01
1550,78,10,355,61,2026-01-01
1551,78,11,383,94,2026-01-01
1552,78,12,489,82,2026-01-01
1553,78,13,269,85,2026-01-01
1554,78,14,449,78,2026-01-01
1555,78,15,302,68,2026-01-01
1556,78,16,403,27,2026-01-01
1557,78,17,486,61,2026-01-01
1558,78,18,318,78,2026-01-01
1559,78,19,73,39,2026-01-01
1560,78,20,271,43,2026-01-01
1561,79,1,235,76,2026-01-01
1562,79,2,292,44,2026-01-01
1563,79,3,356,22,2026-01-01
1564,79,4,285,56,2026-01-01
1565,79,5,271,56,2026-01-01
1566,79,6,434,32,2026-01-01
1567,79,7,32,52,2026-01-01
1568,79,8,107,50,2026-01-01
1569,79,9,95,24,2026-01-01
1570,79,10,181,88,2026-01-01
1571,79,11,486,44,2026-01-01
1572,79,12,407,91,2026-01-01
1573,79,13,125,56,2026-01-01
1574,79,14,326,44,2026-01-01
1575,79,15,87,74,2026-01-01
1576,79,16,9,31,2026-01-01
1577,79,17,107,72,2026-01-01
1578,79,18,183,98,2026-01-01
1579,79,19,410,24,2026-01-01
1580,79,20,118,31,2026-01-01
1581,80,1,84,27,2026-01-01
1582,80,2,319,26,2026-01-01
1583,80,3,478,61,2026-01-01
1584,80,4,53,60,2026-01-01
1585,80,5,248,84,2026-01-01
1586,80,6,280,20,2026-01-01
1587,80,7,288,46,2026-01-01
1588,80,8,25,52,2026-01-01
1589,80,9,199,75,2026-01-01
1590,80,10,11,79,2026-01-01
1591,80,11,483,80,2026-01-01
1592,80,12,371,42,2026-01-01
1593,80,13,337,38,2026-01-01
1594,80,14,201,56,2026-01-01
1595,80,15,363,61,2026-01-01
1596,80,16,475,93,2026-01-01
1597,80,17,167,55,2026-01-01
1598,80,18,148,23,2026-01-01
1599,80,19,152,78,2026-01-01
1600,80,20,306,89,2026-01-01
1601,81,1,423,74,2026-01-01
1602,81,2,63,54,2026-01-01
1603,81,3,377,84,2026-01-01
1604,81,4,44,39,2026-01-01
