return_id,order_id,product_id,quantity,return_reason,return_status,return_date
405,8792.0,867.0,2.0,Customer Changed Mind,Approved,2025-10-11
406,3498.0,908.0,3.0,Damaged Product,Approved,2025-11-16
407,3911.0,997.0,5.0,Not as Described,Approved,2026-04-21
408,4993.0,87.0,5.0,Quality Issue,Approved,2026-01-14
409,2201.0,214.0,5.0,Not as Described,Pending,2026-03-27
410,9959.0,875.0,3.0,Not as Described,Approved,2025-08-31
411,4569.0,566.0,2.0,Customer Changed Mind,Pending,2025-10-19
412,4213.0,914.0,1.0,Quality Issue,Approved,2025-12-27
413,2600.0,709.0,4.0,Quality Issue,Pending,2025-07-27
414,7515.0,688.0,4.0,Not as Described,Pending,2026-04-11
415,9294.0,269.0,4.0,Customer Changed Mind,Rejected,2025-09-22
416,7577.0,56.0,3.0,Damaged Product,Rejected,2025-10-27
417,8986.0,559.0,1.0,Not as Described,Approved,2025-06-21
418,5413.0,145.0,3.0,Wrong Item Delivered,Pending,2026-03-24
419,6403.0,25.0,2.0,Not as Described,Rejected,2025-08-17
420,2117.0,274.0,1.0,Not as Described,Approved,2025-09-08
421,8188.0,747.0,1.0,Customer Changed Mind,Approved,2025-10-24
422,5795.0,724.0,1.0,Damaged Product,Approved,2025-11-18
423,7068.0,853.0,2.0,Customer Changed Mind,Approved,2025-09-11
424,6611.0,848.0,1.0,Wrong Item Delivered,Rejected,2025-11-15
425,3227.0,771.0,3.0,Customer Changed Mind,Pending,2025-06-21
426,1585.0,771.0,2.0,Quality Issue,Approved,2025-09-03
427,5272.0,13.0,5.0,Damaged Product,Approved,2025-05-30
428,2364.0,671.0,5.0,Damaged Product,Rejected,2026-05-02
429,5624.0,332.0,5.0,Damaged Product,Pending,2026-05-08
430,5324.0,366.0,5.0,Not as Described,Approved,2026-02-03
431,5478.0,154.0,1.0,Damaged Product,Pending,2025-06-02
432,7140.0,837.0,3.0,Damaged Product,Pending,2025-08-10
433,1000.0,546.0,2.0,Customer Changed Mind,Pending,2026-04-23
434,4933.0,408.0,5.0,Customer Changed Mind,Pending,2025-09-19
435,3504.0,175.0,2.0,Quality Issue,Pending,2026-05-01
436,3102.0,467.0,1.0,Wrong Item Delivered,Rejected,2025-11-19
437,343.0,63.0,3.0,Damaged Product,Approved,2025-06-06
438,8138.0,725.0,3.0,Damaged Product,Rejected,2025-05-30
439,3067.0,932.0,1.0,Customer Changed Mind,Pending,2025-09-19
440,9276.0,835.0,2.0,Wrong Item Delivered,Rejected,2025-10-30
441,4936.0,690.0,2.0,Quality Issue,Pending,2025-09-15
442,9091.0,388.0,1.0,Damaged Product,Pending,2026-03-23
443,8467.0,74.0,5.0,Damaged Product,Approved,2025-08-18
444,8257.0,979.0,2.0,Quality Issue,Rejected,2026-01-22
445,413.0,606.0,5.0,Not as Described,Approved,2026-03-06
446,5797.0,977.0,3.0,Customer Changed Mind,Pending,2025-09-15
447,1166.0,718.0,3.0,Wrong Item Delivered,Rejected,2025-09-05
448,8711.0,910.0,3.0,Damaged Product,Approved,2025-06-22
449,5832.0,239.0,2.0,Customer Changed Mind,Approved,2026-02-23
450,7733.0,527.0,5.0,Not as Described,Approved,2025-09-07
451,5350.0,277.0,3.0,Customer Changed Mind,Rejected,2026-02-01
452,1546.0,20.0,4.0,Not as Described,Rejected,2025-07-14
453,7005.0,255.0,4.0,Customer Changed Mind,Pending,2025-12-12
454,2304.0,364.0,1.0,Quality Issue,Approved,2025-10-10
455,2286.0,555.0,3.0,Wrong Item Delivered,Pending,2025-11-19
456,8331.0,314.0,2.0,Damaged Product,Rejected,2026-03-01
457,7390.0,403.0,5.0,Not as Described,Approved,2025-09-01
458,3217.0,575.0,4.0,Not as Described,Pending,2025-10-28
459,8937.0,74.0,1.0,Damaged Product,Rejected,2026-05-22
460,1556.0,701.0,1.0,Customer Changed Mind,Rejected,2025-11-20
461,7920.0,949.0,4.0,Customer Changed Mind,Rejected,2025-06-11
462,3278.0,882.0,5.0,Damaged Product,Pending,2026-03-29
463,1849.0,604.0,1.0,Wrong Item Delivered,Approved,2026-02-18
464,5378.0,500.0,2.0,Not as Described,Pending,2026-04-25
465,2809.0,227.0,5.0,Customer Changed Mind,Approved,2025-07-24
466,5006.0,947.0,4.0,Not as Described,Approved,2025-08-21
467,5231.0,332.0,2.0,Quality Issue,Approved,2025-06-26
468,6773.0,339.0,4.0,Quality Issue,Pending,2025-07-04
469,3395.0,568.0,5.0,Customer Changed Mind,Approved,2025-08-14
470,9487.0,250.0,3.0,Customer Changed Mind,Rejected,2026-01-15
471,2144.0,939.0,2.0,Damaged Product,Pending,2026-01-04
472,5337.0,788.0,5.0,Quality Issue,Pending,2025-08-13
473,6842.0,237.0,5.0,Wrong Item Delivered,Approved,2025-10-21
474,7186.0,603.0,2.0,Damaged Product,Pending,2025-11-27
475,5043.0,672.0,4.0,Wrong Item Delivered,Rejected,2026-01-07
476,3386.0,69.0,2.0,Not as Described,Approved,2025-11-04
477,4304.0,243.0,5.0,Not as Described,Pending,2025-08-30
478,273.0,512.0,1.0,Quality Issue,Pending,2025-06-27
479,2734.0,159.0,3.0,Not as Described,Approved,2025-10-20
480,9525.0,677.0,2.0,Customer Changed Mind,Pending,2025-11-24
481,2343.0,288.0,3.0,Not as Described,Approved,2025-07-28
482,3077.0,485.0,3.0,Not as Described,Approved,2026-01-29
483,7307.0,109.0,1.0,Quality Issue,Approved,2025-10-01
484,2374.0,849.0,1.0,Wrong Item Delivered,Rejected,2025-11-20
485,5763.0,457.0,4.0,Damaged Product,Rejected,2026-04-26
486,6881.0,547.0,5.0,Quality Issue,Rejected,2026-03-07
487,6237.0,367.0,5.0,Damaged Product,Pending,2025-09-25
488,8048.0,207.0,5.0,Not as Described,Pending,2026-04-08
489,9994.0,369.0,3.0,Customer Changed Mind,Rejected,2026-02-15
490,3377.0,447.0,3.0,Wrong Item Delivered,Pending,2025-08-15
491,1899.0,63.0,4.0,Damaged Product,Approved,2026-02-18
492,3407.0,145.0,5.0,Damaged Product,Approved,2025-09-13
493,2089.0,857.0,1.0,Quality Issue,Pending,2025-06-10
494,759.0,901.0,4.0,Damaged Product,Approved,2025-12-30
495,4700.0,332.0,2.0,Not as Described,Pending,2025-09-08
496,7405.0,985.0,1.0,Not as Described,Pending,2026-04-20
497,616.0,143.0,5.0,Quality Issue,Approved,2025-11-08
498,9326.0,720.0,2.0,Customer Changed Mind,Rejected,2026-03-18
499,2676.0,242.0,5.0,Wrong Item Delivered,Rejected,2026-02-02
500,6704.0,319.0,4.0,Wrong Item Delivered,Rejected,2025-09-04
501,4209.0,802.0,4.0,Not as Described,Pending,2026-04-09
502,3034.0,264.0,5.0,Customer Changed Mind,Approved,2025-12-20
503,2971.0,312.0,1.0,Not as Described,Rejected,2026-01-15
504,3933.0,34.0,3.0,Customer Changed Mind,Approved,2026-01-27
505,3652.0,134.0,1.0,Quality Issue,Rejected,2025-07-18
506,8834.0,185.0,4.0,Quality Issue,Pending,2026-03-03
507,6252.0,417.0,5.0,Not as Described,Pending,2025-06-26
508,2100.0,651.0,1.0,Damaged Product,Pending,2025-07-25
509,3314.0,259.0,4.0,Customer Changed Mind,Pending,2026-04-06
510,5398.0,754.0,4.0,Customer Changed Mind,Approved,2025-09-25
511,9402.0,393.0,3.0,Quality Issue,Rejected,2026-01-24
512,4084.0,742.0,2.0,Not as Described,Approved,2026-01-07
513,6138.0,511.0,1.0,Wrong Item Delivered,Approved,2025-12-31
514,5720.0,182.0,5.0,Quality Issue,Pending,2026-05-05
515,9434.0,784.0,3.0,Wrong Item Delivered,Approved,2025-06-13
516,3365.0,92.0,4.0,Customer Changed Mind,Pending,2025-06-28
517,7024.0,470.0,2.0,Wrong Item Delivered,Rejected,2025-09-07
518,518.0,347.0,3.0,Not as Described,Pending,2025-09-06
519,7574.0,476.0,3.0,Wrong Item Delivered,Approved,2026-01-28
520,3608.0,921.0,1.0,Quality Issue,Pending,2026-04-06
521,9154.0,743.0,1.0,Customer Changed Mind,Pending,2026-04-09
522,4070.0,782.0,4.0,Damaged Product,Rejected,2025-08-27
523,8624.0,254.0,4.0,Customer Changed Mind,Pending,2025-12-24
524,4462.0,102.0,5.0,Quality Issue,Approved,2025-10-22
525,4184.0,238.0,3.0,Wrong Item Delivered,Pending,2025-11-20
526,3519.0,469.0,1.0,Customer Changed Mind,Rejected,2025-08-24
527,3434.0,222.0,5.0,Damaged Product,Approved,2025-11-17
528,3686.0,256.0,2.0,Customer Changed Mind,Approved,2026-01-11
529,8207.0,153.0,4.0,Quality Issue,Rejected,2025-07-09
530,5455.0,426.0,3.0,Wrong Item Delivered,Pending,2025-12-30
531,413.0,258.0,2.0,Customer Changed Mind,Approved,2025-08-12
532,89.0,267.0,3.0,Wrong Item Delivered,Rejected,2026-01-22
533,5614.0,381.0,2.0,Damaged Product,Pending,2026-04-15
534,2167.0,762.0,2.0,Damaged Product,Rejected,2026-05-13
535,5170.0,664.0,1.0,Wrong Item Delivered,Rejected,2025-06-05
536,7460.0,208.0,1.0,Damaged Product,Rejected,2025-10-04
537,8438.0,855.0,5.0,Customer Changed Mind,Rejected,2026-05-22
538,8181.0,211.0,3.0,Wrong Item Delivered,Pending,2025-12-17
539,560.0,312.0,4.0,Not as Described,Rejected,2026-01-02
540,1373.0,724.0,4.0,Not as Described,Pending,2025-07-25
541,1514.0,32.0,1.0,Wrong Item Delivered,Pending,2025-10-30
542,4154.0,426.0,5.0,Customer Changed Mind,Pending,2026-02-16
543,555.0,424.0,2.0,Damaged Product,Rejected,2025-11-13
544,6516.0,273.0,3.0,Customer Changed Mind,Pending,2025-10-20
545,2703.0,30.0,3.0,Not as Described,Pending,2025-10-16
546,845.0,961.0,5.0,Customer Changed Mind,Approved,2026-01-01
547,8481.0,995.0,4.0,Quality Issue,Pending,2026-04-13
548,5597.0,636.0,1.0,Wrong Item Delivered,Pending,2025-11-16
549,2142.0,454.0,5.0,Quality Issue,Rejected,2025-09-02
550,4159.0,585.0,2.0,Customer Changed Mind,Approved,2025-11-06
551,5384.0,210.0,5.0,Quality Issue,Pending,2025-06-25
552,1015.0,363.0,4.0,Wrong Item Delivered,Pending,2026-01-04
553,6315.0,956.0,3.0,Quality Issue,Approved,2026-01-16
554,3147.0,898.0,5.0,Quality Issue,Approved,2025-08-07
555,9441.0,132.0,4.0,Quality Issue,Pending,2025-11-24
556,6655.0,160.0,2.0,Damaged Product,Pending,2025-09-19
557,2793.0,451.0,3.0,Customer Changed Mind,Pending,2025-12-04
558,6323.0,937.0,5.0,Wrong Item Delivered,Rejected,2025-09-15
559,8041.0,376.0,3.0,Quality Issue,Pending,2026-03-02
560,8587.0,16.0,1.0,Wrong Item Delivered,Approved,2025-07-13
561,3228.0,337.0,4.0,Quality Issue,Rejected,2026-03-12
562,4693.0,250.0,2.0,Not as Described,Approved,2025-09-10
563,9101.0,836.0,4.0,Damaged Product,Approved,2026-05-19
564,210.0,659.0,2.0,Wrong Item Delivered,Rejected,2026-03-04
565,998.0,59.0,5.0,Not as Described,Approved,2025-08-13
566,6609.0,560.0,2.0,Not as Described,Pending,2025-12-03
567,4208.0,653.0,4.0,Damaged Product,Approved,2025-06-22
568,1235.0,839.0,1.0,Wrong Item Delivered,Approved,2025-09-21
569,4636.0,817.0,2.0,Quality Issue,Rejected,2025-11-26
570,3760.0,355.0,1.0,Quality Issue,Pending,2026-02-27
571,5975.0,107.0,2.0,Damaged Product,Approved,2025-10-16
572,4535.0,640.0,3.0,Customer Changed Mind,Approved,2026-04-04
573,8269.0,276.0,2.0,Customer Changed Mind,Rejected,2026-04-30
574,4465.0,348.0,2.0,Quality Issue,Approved,2025-09-03
575,9566.0,444.0,5.0,Customer Changed Mind,Approved,2025-07-23
576,6662.0,600.0,4.0,Quality Issue,Pending,2026-01-29
577,619.0,350.0,4.0,Not as Described,Pending,2026-05-10
578,7364.0,599.0,1.0,Customer Changed Mind,Approved,2026-01-03
579,8380.0,35.0,5.0,Customer Changed Mind,Rejected,2025-12-01
580,8634.0,744.0,5.0,Not as Described,Pending,2025-07-07
581,3363.0,922.0,3.0,Quality Issue,Pending,2026-01-29
582,990.0,836.0,5.0,Wrong Item Delivered,Pending,2026-01-15
583,8287.0,186.0,2.0,Quality Issue,Pending,2025-10-27
584,5626.0,995.0,5.0,Customer Changed Mind,Rejected,2025-12-22
585,7527.0,130.0,5.0,Damaged Product,Approved,2025-12-03
586,8900.0,454.0,1.0,Customer Changed Mind,Approved,2025-11-14
587,9196.0,280.0,3.0,Quality Issue,Pending,2025-08-29
588,7691.0,698.0,5.0,Quality Issue,Rejected,2025-12-05
589,3720.0,119.0,1.0,Customer Changed Mind,Approved,2025-08-25
590,2182.0,759.0,2.0,Quality Issue,Pending,2025-05-30
591,4564.0,614.0,4.0,Not as Described,Approved,2025-08-17
592,2766.0,636.0,4.0,Wrong Item Delivered,Pending,2025-12-16
593,2145.0,829.0,2.0,Wrong Item Delivered,Pending,2026-04-21
594,8.0,894.0,3.0,Customer Changed Mind,Pending,2025-11-26
595,5798.0,121.0,5.0,Not as Described,Approved,2026-01-14
596,8481.0,525.0,1.0,Quality Issue,Rejected,2026-04-22
597,8106.0,7.0,5.0,Quality Issue,Approved,2025-12-30
598,2676.0,718.0,1.0,Quality Issue,Approved,2026-02-20
599,2731.0,839.0,1.0,Customer Changed Mind,Pending,2025-06-20
600,990.0,282.0,3.0,Wrong Item Delivered,Approved,2025-10-25
601,5452.0,575.0,3.0,Customer Changed Mind,Rejected,2025-10-03
602,474.0,705.0,5.0,Customer Changed Mind,Approved,2025-08-31
603,3410.0,617.0,5.0,Customer Changed Mind,Pending,2025-12-05
604,9115.0,439.0,2.0,Customer Changed Mind,Approved,2025-06-08
605,4400.0,50.0,5.0,Damaged Product,Approved,2025-06-21
606,759.0,623.0,4.0,Wrong Item Delivered,Rejected,2025-11-25
607,9470.0,311.0,3.0,Quality Issue,Approved,2026-02-26
608,6766.0,733.0,2.0,Not as Described,Pending,2026-04-24
609,4835.0,742.0,4.0,Wrong Item Delivered,Pending,2025-11-28
610,756.0,466.0,3.0,Not as Described,Approved,2026-03-30
611,5837.0,448.0,4.0,Wrong Item Delivered,Pending,2026-04-14
612,1927.0,900.0,2.0,Damaged Product,Pending,2026-05-17
613,6821.0,618.0,4.0,Not as Described,Pending,2025-08-14
614,1919.0,707.0,1.0,Damaged Product,Approved,2025-07-08
615,8887.0,676.0,3.0,Damaged Product,Rejected,2025-11-11
616,2053.0,34.0,5.0,Damaged Product,Pending,2025-07-10
617,5936.0,157.0,2.0,Damaged Product,Rejected,2025-09-20
618,4733.0,222.0,1.0,Wrong Item Delivered,Rejected,2025-10-28
619,9421.0,481.0,2.0,Damaged Product,Approved,2025-10-14
620,4097.0,845.0,3.0,Customer Changed Mind,Approved,2026-05-18
621,3815.0,963.0,5.0,Customer Changed Mind,Pending,2025-10-01
622,7002.0,46.0,1.0,Wrong Item Delivered,Pending,2026-04-06
623,7621.0,772.0,5.0,Damaged Product,Approved,2025-06-21
624,2381.0,908.0,3.0,Quality Issue,Rejected,2025-09-24
625,7931.0,358.0,4.0,Quality Issue,Rejected,2025-10-25
626,5056.0,396.0,2.0,Damaged Product,Rejected,2025-10-07
627,5262.0,493.0,5.0,Damaged Product,Pending,2026-04-02
628,279.0,146.0,5.0,Quality Issue,Rejected,2025-10-09
629,609.0,511.0,4.0,Not as Described,Approved,2025-07-06
630,4733.0,687.0,4.0,Not as Described,Approved,2025-09-07
631,6256.0,501.0,1.0,Not as Described,Rejected,2026-02-10
632,5481.0,935.0,2.0,Quality Issue,Pending,2025-11-13
633,9593.0,876.0,2.0,Quality Issue,Pending,2025-05-30
634,1639.0,793.0,5.0,Wrong Item Delivered,Rejected,2025-07-21
635,2108.0,876.0,5.0,Wrong Item Delivered,Rejected,2026-02-14
636,4840.0,177.0,1.0,Not as Described,Rejected,2025-08-01
637,4986.0,813.0,5.0,Quality Issue,Rejected,2026-02-09
638,4936.0,560.0,3.0,Quality Issue,Pending,2026-03-14
639,2437.0,934.0,1.0,Customer Changed Mind,Approved,2025-08-01
640,718.0,529.0,3.0,Not as Described,Rejected,2026-05-04
641,4446.0,335.0,5.0,Wrong Item Delivered,Rejected,2025-08-25
642,9816.0,318.0,4.0,Customer Changed Mind,Pending,2026-01-09
643,7529.0,499.0,3.0,Customer Changed Mind,Rejected,2025-05-26
644,1781.0,686.0,2.0,Customer Changed Mind,Rejected,2025-08-14
645,2620.0,447.0,5.0,Quality Issue,Pending,2026-04-29
646,9780.0,253.0,4.0,Not as Described,Pending,2026-01-06
647,253.0,671.0,5.0,Damaged Product,Rejected,2026-04-03
648,8363.0,599.0,2.0,Damaged Product,Rejected,2025-11-30
649,3013.0,135.0,4.0,Damaged Product,Pending,2025-12-01
650,4393.0,587.0,3.0,Wrong Item Delivered,Pending,2025-12-16
651,5257.0,703.0,3.0,Quality Issue,Pending,2025-08-21
652,2536.0,648.0,1.0,Wrong Item Delivered,Approved,2026-02-19
653,2830.0,743.0,4.0,Not as Described,Approved,2025-06-07
654,724.0,368.0,3.0,Wrong Item Delivered,Approved,2025-11-18
655,7773.0,453.0,4.0,Customer Changed Mind,Rejected,2025-07-24
656,5495.0,409.0,5.0,Customer Changed Mind,Pending,2025-11-06
657,519.0,858.0,5.0,Not as Described,Pending,2025-10-08
658,7898.0,301.0,3.0,Quality Issue,Approved,2025-08-11
659,4108.0,619.0,5.0,Wrong Item Delivered,Rejected,2026-01-19
660,4127.0,612.0,4.0,Quality Issue,Approved,2026-01-20
661,9327.0,118.0,4.0,Not as Described,Pending,2026-04-11
662,4929.0,49.0,2.0,Quality Issue,Rejected,2026-04-06
663,8091.0,979.0,3.0,Damaged Product,Pending,2025-11-16
664,55.0,109.0,4.0,Not as Described,Rejected,2025-12-01
665,5797.0,685.0,3.0,Customer Changed Mind,Rejected,2025-10-24
666,6103.0,448.0,3.0,Quality Issue,Approved,2026-03-28
667,6171.0,713.0,4.0,Customer Changed Mind,Rejected,2025-12-23
668,769.0,924.0,4.0,Quality Issue,Pending,2026-01-06
669,8974.0,763.0,4.0,Customer Changed Mind,Approved,2025-12-04
670,5412.0,447.0,2.0,Not as Described,Pending,2026-02-28
671,8624.0,501.0,4.0,Customer Changed Mind,Approved,2025-12-17
672,2584.0,989.0,3.0,Damaged Product,Pending,2026-01-17
673,832.0,721.0,4.0,Customer Changed Mind,Approved,2025-12-24
674,7147.0,217.0,2.0,Quality Issue,Approved,2025-08-18
675,422.0,246.0,1.0,Customer Changed Mind,Approved,2025-08-31
676,6664.0,925.0,1.0,Wrong Item Delivered,Rejected,2025-08-12
677,15.0,461.0,4.0,Not as Described,Pending,2025-08-14
678,4940.0,716.0,3.0,Wrong Item Delivered,Approved,2025-12-21
679,2493.0,566.0,2.0,Wrong Item Delivered,Rejected,2025-11-15
680,5215.0,522.0,1.0,Damaged Product,Approved,2026-03-14
681,3465.0,191.0,1.0,Quality Issue,Approved,2026-03-12
682,7430.0,889.0,1.0,Customer Changed Mind,Rejected,2026-01-30
683,9267.0,261.0,3.0,Damaged Product,Approved,2025-12-01
684,7094.0,573.0,3.0,Not as Described,Rejected,2026-01-15
685,9705.0,973.0,1.0,Customer Changed Mind,Approved,2025-07-02
686,1667.0,746.0,5.0,Quality Issue,Rejected,2025-10-09
687,2049.0,112.0,1.0,Quality Issue,Approved,2025-08-16
688,6811.0,747.0,4.0,Not as Described,Rejected,2026-05-05
689,2107.0,651.0,5.0,Wrong Item Delivered,Rejected,2026-02-10
690,8979.0,800.0,2.0,Damaged Product,Rejected,2026-05-22
691,807.0,758.0,5.0,Quality Issue,Rejected,2025-06-03
692,2657.0,647.0,3.0,Damaged Product,Pending,2026-03-01
693,7865.0,705.0,1.0,Wrong Item Delivered,Rejected,2026-02-26
694,3178.0,250.0,3.0,Not as Described,Rejected,2025-06-29
695,913.0,166.0,5.0,Quality Issue,Pending,2026-04-27
696,546.0,457.0,4.0,Damaged Product,Rejected,2025-11-02
697,1940.0,580.0,4.0,Wrong Item Delivered,Rejected,2025-10-27
698,1350.0,455.0,1.0,Wrong Item Delivered,Pending,2025-08-02
699,8829.0,599.0,4.0,Quality Issue,Rejected,2025-09-23
700,1792.0,286.0,2.0,Quality Issue,Pending,2025-11-02
701,9642.0,475.0,1.0,Quality Issue,Rejected,2025-07-06
702,3442.0,562.0,3.0,Quality Issue,Pending,2025-10-18
703,2380.0,104.0,2.0,Wrong Item Delivered,Approved,2025-09-27
704,5285.0,426.0,5.0,Customer Changed Mind,Approved,2025-06-01
705,121.0,493.0,2.0,Not as Described,Approved,2025-08-29
706,3353.0,408.0,4.0,Damaged Product,Pending,2025-07-01
707,1820.0,678.0,4.0,Not as Described,Approved,2026-03-31
708,8866.0,834.0,5.0,Damaged Product,Approved,2026-05-01
709,3000.0,251.0,2.0,Wrong Item Delivered,Approved,2026-02-08
710,6657.0,662.0,5.0,Quality Issue,Rejected,2025-11-22
711,1304.0,594.0,1.0,Damaged Product,Rejected,2026-03-05
712,7731.0,311.0,3.0,Quality Issue,Approved,2025-11-16
713,1514.0,783.0,2.0,Damaged Product,Rejected,2026-01-30
714,4932.0,623.0,4.0,Not as Described,Approved,2025-06-12
715,5286.0,101.0,4.0,Customer Changed Mind,Rejected,2025-10-09
716,5097.0,81.0,2.0,Wrong Item Delivered,Pending,2026-02-09
717,8811.0,684.0,1.0,Not as Described,Pending,2026-02-17
718,3285.0,647.0,4.0,Wrong Item Delivered,Rejected,2025-12-19
719,3505.0,418.0,2.0,Not as Described,Approved,2026-03-20
720,3223.0,442.0,4.0,Quality Issue,Approved,2025-06-04
721,1273.0,731.0,3.0,Wrong Item Delivered,Rejected,2026-05-24
722,9633.0,158.0,2.0,Customer Changed Mind,Pending,2025-07-12
723,9205.0,704.0,4.0,Quality Issue,Rejected,2026-02-03
724,6904.0,610.0,4.0,Customer Changed Mind,Approved,2025-11-11
725,1441.0,109.0,4.0,Wrong Item Delivered,Pending,2025-09-03
726,1843.0,173.0,2.0,Not as Described,Approved,2026-03-25
727,9973.0,778.0,3.0,Not as Described,Pending,2026-05-14
728,5366.0,336.0,1.0,Customer Changed Mind,Approved,2025-09-21
729,3940.0,542.0,4.0,Quality Issue,Approved,2026-02-21
730,5557.0,813.0,2.0,Wrong Item Delivered,Rejected,2026-05-19
731,2684.0,533.0,4.0,Customer Changed Mind,Approved,2025-10-08
732,3774.0,882.0,5.0,Not as Described,Rejected,2026-04-19
733,9461.0,185.0,3.0,Quality Issue,Pending,2025-09-01
734,7459.0,68.0,3.0,Not as Described,Rejected,2026-04-10
735,5505.0,28.0,2.0,Not as Described,Rejected,2025-12-30
736,3439.0,679.0,4.0,Wrong Item Delivered,Approved,2025-12-29
737,3117.0,45.0,3.0,Not as Described,Approved,2026-03-28
738,2246.0,800.0,5.0,Quality Issue,Pending,2025-08-24
739,9391.0,485.0,2.0,Quality Issue,Approved,2026-05-15
740,5765.0,520.0,5.0,Quality Issue,Rejected,2025-08-13
741,519.0,2.0,4.0,Not as Described,Pending,2025-12-11
742,8755.0,181.0,4.0,Customer Changed Mind,Rejected,2025-10-24
743,4268.0,61.0,2.0,Customer Changed Mind,Approved,2025-10-09
744,2495.0,835.0,1.0,Damaged Product,Approved,2025-09-15
745,2222.0,760.0,4.0,Damaged Product,Approved,2025-06-16
746,9542.0,264.0,4.0,Customer Changed Mind,Approved,2026-01-30
747,4722.0,75.0,3.0,Not as Described,Approved,2025-09-06
748,209.0,318.0,2.0,Quality Issue,Approved,2026-01-08
749,122.0,181.0,3.0,Damaged Product,Rejected,2025-08-25
750,815.0,749.0,1.0,Damaged Product,Pending,2026-05-22
751,7200.0,794.0,3.0,Damaged Product,Approved,2026-03-27
752,4134.0,690.0,2.0,Wrong Item Delivered,Rejected,2026-05-03
753,8490.0,579.0,4.0,Wrong Item Delivered,Approved,2025-10-02
754,3638.0,549.0,2.0,Customer Changed Mind,Pending,2025-06-16
755,5492.0,852.0,5.0,Quality Issue,Rejected,2025-08-09
756,6053.0,624.0,2.0,Not as Described,Pending,2026-03-31
757,2536.0,251.0,5.0,Customer Changed Mind,Rejected,2026-05-11
758,1414.0,299.0,1.0,Not as Described,Rejected,2026-04-14
759,3750.0,92.0,1.0,Not as Described,Pending,2026-05-16
760,5442.0,984.0,2.0,Wrong Item Delivered,Pending,2025-10-06
761,9131.0,784.0,1.0,Damaged Product,Approved,2026-03-05
762,5055.0,861.0,1.0,Quality Issue,Rejected,2025-07-19
763,5147.0,364.0,4.0,Customer Changed Mind,Pending,2026-04-26
764,5194.0,469.0,3.0,Wrong Item Delivered,Pending,2025-10-11
765,5765.0,358.0,5.0,Damaged Product,Approved,2026-04-05
766,4922.0,99.0,4.0,Quality Issue,Rejected,2026-04-10
767,2206.0,566.0,3.0,Wrong Item Delivered,Rejected,2026-04-28
768,5060.0,421.0,1.0,Customer Changed Mind,Rejected,2026-01-17
769,6683.0,583.0,3.0,Quality Issue,Pending,2025-08-09
770,3073.0,520.0,3.0,Customer Changed Mind,Approved,2025-11-19
771,7689.0,620.0,2.0,Not as Described,Pending,2026-03-05
