payment_id,order_id,customer_id,payment_method,payment_status,payment_amount,payment_date
427,427,191,UPI,Success,528.48,2024-07-24 09:35:54
428,428,867,Cash,Success,1741.01,2025-05-17 20:28:52
429,429,626,Debit Card,Success,4438.84,2025-04-19 10:33:19
430,430,119,UPI,Failed,2726.07,2026-05-11 14:16:51
431,431,127,Net Banking,Success,3456.63,2025-01-15 04:41:08
432,432,977,Net Banking,Success,4592.08,2026-05-19 01:14:03
433,433,898,Cash,Success,1308.81,2025-03-19 09:00:03
434,434,143,Cash,Success,2507.76,2024-08-31 07:45:48
435,435,164,UPI,Pending,3901.65,2025-07-18 17:19:48
436,436,879,Cash,Success,1999.93,2025-05-13 04:25:25
437,437,660,Debit Card,Pending,4403.97,2026-02-03 02:36:36
438,438,414,Net Banking,Failed,3915.82,2025-06-05 10:41:32
439,439,678,UPI,Pending,771.15,2025-07-23 06:01:05
440,440,35,Cash,Failed,3771.74,2026-01-19 00:57:01
441,441,355,Debit Card,Failed,3719.26,2025-05-10 00:18:52
442,442,948,Credit Card,Failed,4134.06,2024-12-18 18:24:45
443,443,359,UPI,Failed,3521.43,2024-09-23 09:35:17
444,444,810,Cash,Failed,1710.24,2026-03-31 22:10:50
445,445,838,Credit Card,Success,532.65,2025-12-12 01:47:21
446,446,91,Cash,Success,4355.05,2026-04-02 11:17:03
447,447,810,Debit Card,Pending,3187.23,2026-04-12 17:55:04
448,448,503,Credit Card,Failed,4064.05,2025-02-03 12:05:25
449,449,244,Net Banking,Pending,1587.49,2025-05-12 05:11:05
450,450,903,Credit Card,Pending,3270.02,2024-06-10 10:19:49
451,451,47,Debit Card,Success,133.0,2024-07-05 18:35:42
452,452,254,Cash,Failed,3045.66,2026-03-07 17:25:32
453,453,144,Debit Card,Failed,4330.13,2025-10-12 11:09:09
454,454,719,Debit Card,Success,466.05,2025-03-20 21:29:52
455,455,889,Cash,Pending,2288.09,2024-09-23 03:03:01
456,456,440,Cash,Failed,2540.61,2025-10-10 04:39:54
457,457,621,UPI,Pending,1368.27,2025-04-25 03:53:51
458,458,907,UPI,Success,2927.02,2025-11-18 09:16:02
459,459,436,UPI,Pending,1541.67,2025-05-21 12:17:07
460,460,517,Net Banking,Failed,2795.41,2024-09-05 13:59:02
461,461,237,Net Banking,Success,3139.02,2025-07-26 08:13:48
462,462,522,Credit Card,Failed,4214.79,2025-11-08 20:48:02
463,463,554,Credit Card,Pending,3360.45,2025-09-28 04:36:47
464,464,207,Credit Card,Success,2040.66,2024-05-27 00:24:42
465,465,412,UPI,Success,863.83,2024-10-15 00:51:19
466,466,509,Credit Card,Success,3749.94,2026-04-03 01:47:29
467,467,272,UPI,Success,3693.42,2025-03-10 10:55:57
468,468,815,UPI,Failed,3035.76,2024-06-06 23:24:13
469,469,850,Net Banking,Success,86.43,2025-06-19 19:16:34
470,470,789,UPI,Pending,2039.48,2024-09-21 20:47:23
471,471,60,Credit Card,Failed,2366.3,2026-01-31 22:03:48
472,472,882,Cash,Success,3342.46,2025-12-18 06:07:49
473,473,644,Credit Card,Failed,3422.49,2025-03-19 06:52:32
474,474,921,UPI,Failed,3878.79,2025-02-11 09:45:38
475,475,801,Credit Card,Failed,2271.11,2026-02-24 01:42:27
476,476,732,Cash,Success,828.78,2026-05-14 19:14:48
477,477,181,UPI,Success,3523.15,2024-10-30 19:09:12
478,478,719,Debit Card,Failed,379.08,2025-11-25 06:59:38
479,479,692,Credit Card,Pending,3119.78,2025-01-14 15:57:22
480,480,211,Net Banking,Failed,1540.06,2025-12-17 07:38:35
481,481,319,Debit Card,Success,532.07,2025-09-19 13:55:14
482,482,305,UPI,Success,4209.59,2025-04-27 14:35:48
483,483,658,Cash,Success,1379.01,2026-05-09 05:31:21
484,484,545,Cash,Failed,2888.28,2025-01-09 09:13:32
485,485,467,Cash,Pending,433.14,2025-04-14 05:20:12
486,486,680,Credit Card,Pending,4493.18,2025-01-10 05:10:23
487,487,394,Credit Card,Failed,556.8,2025-07-04 20:23:58
488,488,164,Cash,Success,3175.56,2025-04-02 20:24:47
489,489,211,Cash,Success,4347.45,2024-09-29 00:28:52
490,490,393,UPI,Success,4603.29,2026-02-12 13:32:41
491,491,898,Credit Card,Failed,3459.26,2025-03-24 18:18:54
492,492,18,UPI,Success,586.01,2025-12-07 03:53:13
493,493,500,Credit Card,Success,819.99,2025-03-07 02:01:46
494,494,20,Cash,Pending,3536.04,2025-05-17 14:29:14
495,495,739,Net Banking,Failed,4290.52,2026-04-24 19:15:13
496,496,226,Debit Card,Success,4720.17,2026-05-24 08:57:57
497,497,475,Debit Card,Failed,4874.21,2025-03-25 16:02:36
498,498,582,Debit Card,Pending,1013.3,2026-01-31 11:18:24
499,499,117,Net Banking,Success,3038.29,2025-04-04 13:35:28
500,500,798,Credit Card,Failed,4466.74,2025-08-08 01:04:31
501,501,974,UPI,Success,2849.41,2024-11-06 05:24:37
502,502,855,Net Banking,Success,3653.02,2025-05-29 04:27:44
503,503,163,UPI,Failed,4673.65,2025-12-13 12:27:30
504,504,571,Cash,Pending,3133.16,2025-03-10 23:06:35
505,505,11,Debit Card,Success,1124.89,2025-01-14 04:58:08
506,506,561,Credit Card,Success,1136.21,2026-01-19 19:46:17
507,507,795,Cash,Success,4317.91,2026-03-07 07:25:03
508,508,868,UPI,Success,3231.1,2025-05-11 06:43:02
509,509,436,Debit Card,Success,3222.55,2024-11-03 00:41:45
510,510,139,Credit Card,Failed,152.61,2026-03-30 19:23:14
511,511,771,Cash,Success,978.81,2025-02-28 05:14:30
512,512,307,Credit Card,Success,926.3,2026-04-14 05:57:22
513,513,185,UPI,Failed,4140.79,2024-12-31 09:03:10
514,514,623,Net Banking,Failed,3664.33,2024-06-29 03:19:49
515,515,363,Credit Card,Failed,4500.59,2024-08-31 01:23:42
516,516,956,UPI,Success,1129.42,2026-05-11 23:50:19
517,517,23,UPI,Pending,3896.34,2025-11-07 15:53:25
518,518,860,Debit Card,Failed,273.51,2025-04-06 00:30:04
519,519,770,UPI,Success,2145.68,2024-12-25 11:27:57
520,520,515,Net Banking,Success,4161.93,2024-07-01 11:51:17
521,521,317,UPI,Failed,1937.5,2025-03-01 16:44:17
522,522,449,Debit Card,Pending,3184.22,2025-03-26 07:28:41
523,523,426,Cash,Pending,1537.03,2025-08-13 18:30:31
524,524,926,UPI,Failed,2344.89,2024-07-04 19:45:01
525,525,53,Debit Card,Failed,2599.66,2024-12-19 13:02:20
526,526,266,UPI,Failed,1912.46,2025-09-11 15:58:13
527,527,5,Credit Card,Pending,1051.26,2026-03-21 19:23:51
528,528,968,UPI,Pending,3237.55,2025-05-07 22:12:33
529,529,239,Debit Card,Pending,2238.82,2025-11-01 10:35:53
530,530,450,Debit Card,Success,28.28,2025-10-06 21:09:32
531,531,756,UPI,Success,1850.7,2024-06-14 16:09:42
532,532,840,Net Banking,Success,2229.12,2025-03-13 19:48:50
533,533,125,UPI,Success,3273.81,2026-04-26 23:12:16
534,534,866,UPI,Pending,552.85,2025-01-15 23:17:24
535,535,249,Credit Card,Success,2801.94,2024-11-16 01:09:34
536,536,519,Cash,Failed,3759.39,2026-03-09 02:27:53
537,537,615,Cash,Success,2340.62,2026-03-09 22:53:21
538,538,849,Cash,Success,4312.81,2025-08-04 18:39:33
539,539,454,UPI,Pending,484.08,2025-12-28 17:52:18
540,540,70,Debit Card,Failed,2453.26,2025-02-04 00:50:02
541,541,55,UPI,Failed,2092.07,2024-11-29 05:17:48
542,542,336,Debit Card,Success,224.7,2024-09-06 19:38:53
543,543,307,Debit Card,Pending,3952.38,2024-09-17 03:27:34
544,544,543,Credit Card,Failed,1751.68,2025-09-23 10:28:50
545,545,789,Credit Card,Failed,2789.3,2025-07-27 09:09:44
546,546,575,Net Banking,Pending,4177.29,2026-04-19 21:29:33
547,547,739,Cash,Success,139.21,2025-06-10 13:52:15
548,548,415,Net Banking,Failed,4677.03,2024-07-09 10:17:34
549,549,133,Cash,Pending,1190.45,2024-10-27 06:50:32
550,550,685,Cash,Failed,726.19,2025-02-17 02:31:35
551,551,126,Credit Card,Success,1260.8,2024-07-08 09:41:39
552,552,363,Credit Card,Success,4744.39,2024-07-06 05:04:18
553,553,973,Cash,Pending,2581.1,2025-09-21 07:11:43
554,554,213,Debit Card,Success,3343.35,2026-05-03 11:25:30
555,555,791,Credit Card,Pending,550.11,2025-11-21 15:54:48
556,556,72,Credit Card,Failed,4650.19,2025-05-24 16:02:12
557,557,293,Net Banking,Success,678.76,2024-12-20 18:07:38
558,558,11,Debit Card,Success,3489.84,2026-02-10 20:34:38
559,559,9,Credit Card,Pending,150.39,2024-07-03 04:12:22
560,560,870,Net Banking,Pending,674.5,2025-03-21 14:25:32
561,561,714,Net Banking,Success,3138.81,2025-01-08 19:18:03
562,562,547,Net Banking,Pending,4618.65,2026-02-01 20:36:22
563,563,729,Cash,Success,2096.05,2026-04-14 12:31:17
564,564,905,Net Banking,Failed,3353.99,2024-05-29 00:16:16
565,565,847,Debit Card,Failed,318.1,2025-05-08 15:23:46
566,566,790,Credit Card,Pending,381.0,2024-12-20 13:24:33
567,567,671,UPI,Pending,2094.97,2026-04-19 04:34:12
568,568,121,Net Banking,Pending,2852.12,2025-05-15 13:53:42
569,569,973,Debit Card,Success,2679.69,2025-08-11 17:16:37
570,570,60,Debit Card,Failed,1479.9,2025-02-05 12:56:47
571,571,843,UPI,Success,2418.33,2024-11-16 07:40:03
572,572,302,Credit Card,Failed,4793.93,2025-03-19 23:57:42
573,573,37,Net Banking,Success,3381.54,2025-08-31 17:43:43
574,574,663,Credit Card,Pending,740.35,2024-10-20 13:17:07
575,575,735,Cash,Failed,1672.43,2026-05-02 06:36:19
576,576,762,Credit Card,Pending,710.46,2025-07-02 21:44:48
577,577,725,Net Banking,Failed,2146.75,2025-10-01 08:00:46
578,578,904,UPI,Pending,1252.74,2025-03-10 06:45:25
579,579,877,UPI,Success,2372.86,2024-09-10 11:44:48
580,580,173,Debit Card,Pending,1890.62,2025-03-05 12:51:19
581,581,280,UPI,Pending,458.25,2024-12-25 05:51:05
582,582,16,Credit Card,Failed,1512.28,2024-07-26 04:49:06
583,583,819,UPI,Pending,2044.37,2025-07-10 19:13:32
584,584,559,Debit Card,Pending,2354.5,2025-01-31 17:41:13
585,585,70,Cash,Failed,1065.39,2025-09-09 03:06:18
586,586,415,UPI,Failed,1998.0,2025-11-20 08:06:41
587,587,735,Credit Card,Pending,3194.98,2024-09-28 00:15:21
588,588,777,Net Banking,Failed,4888.54,2025-01-31 15:18:15
589,589,586,UPI,Pending,1357.99,2024-10-28 15:58:33
590,590,139,Cash,Pending,2482.63,2024-06-17 18:08:46
591,591,231,Debit Card,Failed,1277.88,2025-08-20 09:51:00
592,592,112,Debit Card,Failed,2921.67,2024-11-27 17:35:16
593,593,15,Credit Card,Success,3151.84,2024-06-13 16:15:55
594,594,249,Debit Card,Success,3727.15,2025-11-23 05:30:48
595,595,593,UPI,Pending,4115.58,2026-02-27 22:26:07
596,596,951,Net Banking,Failed,1689.07,2026-03-07 13:46:38
597,597,713,Cash,Pending,1708.15,2025-10-31 01:10:41
598,598,709,Cash,Failed,2742.77,2026-02-15 04:44:27
599,599,704,Cash,Pending,1244.27,2024-07-18 22:39:21
600,600,508,Net Banking,Pending,4127.78,2024-10-23 01:03:48
601,601,417,UPI,Pending,2917.83,2025-07-03 07:28:48
602,602,247,UPI,Pending,2901.75,2025-05-14 09:44:12
603,603,889,Net Banking,Pending,4610.06,2026-05-15 07:09:41
604,604,670,Net Banking,Failed,3174.45,2025-02-21 21:30:10
605,605,464,Net Banking,Failed,3490.6,2025-05-25 17:27:39
606,606,50,Cash,Pending,440.07,2026-01-14 23:21:17
607,607,78,Credit Card,Failed,635.34,2024-06-15 16:29:36
608,608,373,Credit Card,Pending,3085.12,2024-12-20 03:53:05
609,609,629,Credit Card,Pending,2009.05,2025-08-30 13:18:13
610,610,609,Net Banking,Pending,2607.58,2025-09-23 11:30:59
611,611,196,UPI,Success,309.13,2026-01-10 19:12:58
612,612,245,Net Banking,Failed,3689.26,2025-07-02 01:28:09
613,613,895,Credit Card,Success,4491.86,2026-05-06 12:55:54
614,614,925,Net Banking,Success,1244.43,2025-07-28 17:06:15
615,615,110,Net Banking,Success,163.33,2025-05-09 04:14:16
616,616,795,Debit Card,Pending,1372.17,2026-03-09 21:21:37
617,617,542,Debit Card,Pending,888.98,2025-12-22 02:17:26
618,618,531,Credit Card,Success,1414.94,2025-05-20 07:14:34
619,619,414,Cash,Pending,2860.68,2025-07-25 08:45:36
620,620,902,Debit Card,Pending,1943.94,2024-11-23 00:44:13
621,621,257,UPI,Failed,633.08,2025-02-16 13:49:08
622,622,588,Net Banking,Success,4561.63,2025-05-06 12:13:33
623,623,982,Debit Card,Failed,4862.95,2024-12-04 09:39:49
624,624,764,UPI,Success,1930.11,2024-07-21 14:37:43
625,625,582,Credit Card,Pending,4833.98,2026-04-07 12:10:31
626,626,387,Debit Card,Success,4384.26,2026-05-01 21:46:47
627,627,226,Debit Card,Pending,4951.62,2025-12-19 10:21:18
628,628,745,UPI,Pending,616.7,2026-03-27 01:05:16
629,629,961,Credit Card,Pending,2642.68,2024-06-14 06:35:01
630,630,525,Cash,Pending,3211.25,2026-01-16 03:50:19
631,631,723,Cash,Pending,585.89,2026-05-21 10:31:18
632,632,512,Net Banking,Failed,2774.74,2026-03-13 16:02:00
633,633,437,Debit Card,Pending,941.95,2024-10-08 10:51:31
634,634,526,UPI,Failed,2219.78,2025-12-30 23:26:29
635,635,477,Credit Card,Success,1527.31,2026-03-31 11:55:23
636,636,134,Credit Card,Failed,4570.21,2024-07-27 03:55:54
637,637,251,Cash,Success,1680.84,2026-05-24 04:56:53
638,638,115,Credit Card,Success,1270.16,2025-06-28 04:00:16
639,639,905,Cash,Success,4842.69,2025-12-18 21:36:34
640,640,697,Net Banking,Success,2595.69,2025-02-09 08:42:21
641,641,102,UPI,Success,152.88,2025-05-13 10:01:07
642,642,986,Credit Card,Pending,1427.71,2026-05-07 17:15:19
643,643,141,Credit Card,Failed,172.19,2025-02-12 12:10:11
644,644,947,UPI,Pending,4387.23,2024-12-01 00:52:44
645,645,973,Debit Card,Success,3962.22,2024-10-15 09:37:56
646,646,495,Credit Card,Failed,3623.71,2024-07-17 23:20:10
647,647,67,UPI,Success,3222.71,2025-11-21 06:20:26
648,648,777,Net Banking,Failed,1748.57,2025-05-19 00:07:49
649,649,363,Net Banking,Pending,2409.51,2026-04-13 03:22:43
650,650,214,UPI,Success,1190.27,2025-08-10 16:34:48
651,651,46,UPI,Pending,1567.99,2025-06-13 11:45:26
652,652,443,Cash,Success,3949.01,2025-01-05 11:09:33
653,653,107,Cash,Success,2089.09,2024-06-21 06:14:48
654,654,860,Cash,Failed,1308.69,2024-12-08 16:06:00
655,655,189,Debit Card,Pending,2812.95,2025-01-13 08:47:58
656,656,173,Net Banking,Failed,3300.05,2025-03-02 15:56:36
657,657,952,Credit Card,Success,2114.06,2025-07-30 21:40:35
658,658,352,Net Banking,Failed,3249.28,2025-05-03 00:53:40
659,659,258,UPI,Failed,2832.87,2026-05-06 23:56:54
660,660,662,Credit Card,Failed,3061.7,2026-04-07 06:26:22
661,661,270,Cash,Success,2927.9,2024-09-03 15:20:35
662,662,444,Debit Card,Success,4417.72,2025-12-07 08:47:10
663,663,473,Net Banking,Success,1072.69,2026-04-27 09:00:16
664,664,395,Net Banking,Success,3908.75,2025-11-02 09:43:07
665,665,128,Net Banking,Success,890.92,2025-06-26 20:02:24
666,666,532,Cash,Failed,2694.44,2025-10-22 06:13:48
667,667,905,Cash,Pending,3987.76,2025-04-07 18:05:58
668,668,224,UPI,Pending,3427.27,2024-10-24 19:27:29
669,669,684,Credit Card,Failed,2328.23,2026-03-22 03:17:04
670,670,341,Net Banking,Pending,2328.34,2025-10-05 07:04:04
671,671,69,Debit Card,Pending,1909.95,2025-03-26 01:59:25
672,672,888,UPI,Success,48.66,2024-07-19 20:17:27
673,673,410,Net Banking,Success,3188.6,2026-04-07 07:43:21
674,674,35,Net Banking,Success,1107.52,2024-08-13 16:14:38
675,675,356,Cash,Pending,3978.34,2024-07-09 16:38:16
676,676,265,UPI,Success,1578.64,2025-02-08 09:18:21
677,677,535,Credit Card,Pending,1778.19,2025-01-22 13:08:55
678,678,129,UPI,Failed,4496.15,2024-11-20 01:20:36
679,679,690,Credit Card,Success,597.2,2024-08-24 07:14:39
680,680,332,UPI,Pending,1948.85,2026-01-08 18:45:10
681,681,653,Cash,Failed,1194.06,2024-07-29 13:43:20
682,682,9,Debit Card,Success,3177.26,2025-09-11 15:22:26
683,683,256,Credit Card,Failed,1480.99,2025-10-03 20:13:44
684,684,256,Cash,Pending,4667.19,2025-03-27 09:03:26
685,685,79,Credit Card,Success,4832.92,2025-03-19 21:07:12
686,686,791,Net Banking,Failed,4309.07,2026-02-23 02:31:09
687,687,708,Cash,Failed,4341.61,2025-02-17 06:31:44
688,688,684,Debit Card,Success,2271.37,2025-12-31 22:57:58
689,689,536,Debit Card,Success,661.35,2025-07-28 18:10:29
690,690,152,UPI,Pending,1721.63,2026-03-16 01:15:09
691,691,66,Net Banking,Pending,3880.93,2025-10-20 18:50:22
692,692,910,Cash,Pending,4482.01,2025-01-24 05:14:44
693,693,787,Net Banking,Failed,4452.47,2025-01-19 21:48:13
694,694,73,Debit Card,Failed,21.85,2025-06-20 12:31:19
695,695,88,Debit Card,Failed,2776.26,2026-05-14 21:55:19
696,696,289,UPI,Success,2599.2,2025-07-21 04:40:45
697,697,175,UPI,Failed,4966.81,2025-01-05 22:14:04
698,698,832,Credit Card,Failed,1119.67,2026-03-04 07:29:20
699,699,894,Cash,Success,4825.98,2026-05-13 20:49:43
700,700,430,UPI,Pending,1746.75,2026-05-25 15:45:38
701,701,452,Debit Card,Success,187.29,2025-10-19 18:06:28
702,702,365,Cash,Failed,3225.4,2024-09-13 21:15:04
703,703,63,Credit Card,Failed,2167.21,2025-11-05 20:35:36
704,704,129,Debit Card,Failed,3971.23,2024-08-21 03:03:59
705,705,15,Cash,Pending,3208.55,2025-04-21 20:37:53
706,706,527,Credit Card,Success,803.76,2026-05-15 03:51:00
707,707,859,Net Banking,Failed,4000.49,2025-12-28 10:44:04
708,708,374,Debit Card,Failed,1889.41,2025-09-26 09:51:37
709,709,91,Debit Card,Pending,1055.14,2025-03-20 04:29:27
710,710,950,Net Banking,Failed,2392.41,2025-11-17 14:19:16
711,711,215,UPI,Pending,2659.62,2026-04-27 10:08:18
712,712,944,Cash,Pending,3902.3,2025-05-15 23:30:41
713,713,371,Credit Card,Failed,3879.42,2026-05-23 15:16:55
714,714,908,Debit Card,Success,1767.24,2024-08-07 02:01:20
715,715,675,Net Banking,Success,4891.06,2025-04-05 08:07:58
716,716,891,Cash,Success,2738.67,2024-10-05 05:29:34
717,717,150,Debit Card,Success,1492.17,2024-12-21 20:46:07
718,718,211,UPI,Failed,1338.91,2026-01-25 16:58:38
719,719,878,Net Banking,Pending,2953.82,2025-03-25 21:24:46
720,720,216,Credit Card,Success,1481.11,2025-12-17 22:17:22
721,721,731,Net Banking,Pending,3871.63,2025-04-07 03:47:31
722,722,719,Cash,Pending,4120.15,2026-02-15 19:14:46
723,723,376,Net Banking,Pending,377.46,2025-02-25 03:00:27
724,724,599,Cash,Failed,2763.1,2025-01-05 09:41:25
725,725,782,Cash,Pending,3377.14,2025-08-04 16:53:14
726,726,138,Cash,Failed,4203.49,2026-01-08 06:46:25
727,727,671,UPI,Success,1775.94,2025-07-01 12:10:53
728,728,886,Net Banking,Pending,1897.54,2025-01-09 13:04:25
729,729,916,UPI,Failed,4425.16,2025-06-27 00:29:44
730,730,706,Cash,Failed,3979.79,2025-06-14 06:04:33
731,731,314,Net Banking,Success,3019.39,2025-05-11 12:28:30
732,732,720,UPI,Pending,493.33,2024-09-03 00:57:00
733,733,894,Cash,Pending,2534.6,2024-06-30 21:19:25
734,734,148,Debit Card,Pending,88.11,2024-07-17 12:41:04
735,735,758,UPI,Pending,3240.84,2024-06-16 02:12:35
736,736,892,Debit Card,Failed,3718.34,2025-08-06 18:04:56
737,737,250,Debit Card,Failed,3737.53,2025-03-12 17:09:54
738,738,986,Debit Card,Success,415.45,2026-05-21 20:24:35
739,739,758,Cash,Success,2375.05,2026-02-18 23:24:18
740,740,594,Net Banking,Failed,281.87,2025-09-17 23:05:10
741,741,570,UPI,Pending,775.55,2025-08-26 05:39:27
742,742,598,Credit Card,Success,2030.42,2024-06-15 14:26:50
743,743,384,Cash,Pending,3576.52,2025-04-24 13:12:37
744,744,455,Debit Card,Pending,801.86,2025-02-25 02:30:18
745,745,493,UPI,Failed,909.75,2025-08-06 08:29:52
746,746,891,Debit Card,Pending,241.17,2024-09-15 09:10:31
747,747,673,Debit Card,Failed,2816.43,2024-08-30 07:58:38
748,748,256,Debit Card,Failed,460.59,2024-09-06 19:37:42
749,749,7,Credit Card,Success,3857.22,2024-10-30 09:40:30
750,750,89,Cash,Failed,2851.24,2024-11-13 18:57:19
751,751,207,Credit Card,Failed,4327.94,2025-01-31 01:26:45
752,752,627,Cash,Failed,4071.6,2024-08-18 12:56:49
753,753,286,Cash,Success,1951.74,2025-04-15 15:05:25
754,754,402,Cash,Failed,3513.3,2024-06-10 17:02:22
755,755,849,Net Banking,Success,548.57,2025-02-15 09:48:42
756,756,821,Credit Card,Success,3134.18,2024-11-24 05:38:56
757,757,629,UPI,Success,1319.11,2026-03-20 07:57:28
758,758,199,Credit Card,Failed,2717.93,2024-11-05 21:24:07
759,759,754,Net Banking,Pending,1367.21,2025-01-04 23:47:10
760,760,554,Net Banking,Success,2043.91,2025-02-21 03:11:13
761,761,711,UPI,Pending,2427.46,2025-08-02 12:29:36
762,762,575,Net Banking,Failed,1183.31,2025-02-27 17:51:38
763,763,881,Debit Card,Pending,808.32,2025-05-17 03:24:10
764,764,750,Debit Card,Success,2329.07,2025-09-11 16:21:05
765,765,998,Credit Card,Success,2869.47,2025-06-19 06:41:52
766,766,5,UPI,Success,919.71,2025-02-13 06:38:47
767,767,975,Credit Card,Pending,3550.65,2025-11-09 15:33:02
768,768,387,Credit Card,Pending,3009.94,2024-11-20 09:49:53
769,769,303,UPI,Pending,4630.36,2024-07-14 11:32:10
770,770,363,Cash,Failed,3093.78,2026-02-24 21:49:28
771,771,634,Cash,Failed,1762.34,2025-03-21 18:35:19
772,772,429,Debit Card,Success,958.82,2025-08-01 02:52:18
773,773,634,Net Banking,Pending,514.11,2026-03-12 08:24:25
774,774,154,UPI,Failed,271.06,2025-04-27 09:38:37
775,775,699,Credit Card,Failed,4091.14,2025-12-18 16:02:02
776,776,855,Credit Card,Pending,2813.91,2026-04-19 20:27:05
777,777,723,UPI,Failed,158.96,2025-10-22 10:34:41
778,778,636,Debit Card,Pending,1265.36,2025-06-11 07:19:39
779,779,234,Cash,Pending,1163.2,2025-10-03 09:52:35
780,780,545,UPI,Success,2542.96,2025-11-23 03:22:30
781,781,1,Net Banking,Pending,2444.79,2025-11-04 05:52:24
782,782,600,UPI,Pending,2073.62,2024-08-30 07:33:33
783,783,728,Cash,Pending,3066.62,2024-11-15 12:26:37
784,784,111,Debit Card,Failed,4897.85,2024-06-23 05:15:47
785,785,382,Debit Card,Pending,1204.65,2024-12-02 11:14:33
786,786,436,Credit Card,Failed,1169.24,2025-05-16 06:08:33
787,787,961,UPI,Pending,1543.1,2024-06-08 20:17:54
788,788,997,Debit Card,Pending,3201.08,2024-11-24 03:08:41
789,789,357,Credit Card,Success,4225.38,2024-10-19 20:36:08
790,790,937,Net Banking,Failed,1152.57,2025-03-24 07:50:10
791,791,662,UPI,Failed,3943.89,2025-10-04 08:02:28
792,792,772,Credit Card,Pending,2462.55,2025-11-09 17:14:14
793,793,250,Cash,Failed,3789.76,2024-10-28 13:19:28
794,794,3,Cash,Pending,1264.37,2025-01-24 00:55:13
795,795,197,Net Banking,Failed,3831.65,2025-12-12 06:10:31
796,796,998,Debit Card,Pending,1100.38,2025-11-16 12:36:09
797,797,757,Net Banking,Success,1002.47,2025-05-23 01:32:21
798,798,541,Net Banking,Failed,3251.36,2025-07-21 11:12:20
799,799,951,Debit Card,Failed,1727.78,2025-01-23 13:45:52
800,800,452,Cash,Success,1477.07,2025-08-06 00:38:11
801,801,949,Cash,Pending,3790.97,2025-06-29 12:06:44
802,802,440,Debit Card,Success,184.36,2025-06-17 07:18:58
803,803,133,Credit Card,Success,328.0,2026-03-01 04:32:22
804,804,112,Debit Card,Pending,3366.21,2025-12-30 11:39:12
805,805,574,Credit Card,Failed,3097.19,2024-06-11 16:48:02
806,806,989,UPI,Pending,4813.31,2025-04-02 00:28:08
